feature,logFC,p_emp,p_param,p_adj_emp,p_adj_param
ABCA8,0.685328058280293,0.000999000999000999,2.56478150308933e-12,0.00161105110343689,6.21075715664464e-12
ABCA9,0.411400734747336,0.000999000999000999,2.75183797462788e-09,0.00161105110343689,5.68100558047276e-09
ABCB1,0.597269135968134,0.000999000999000999,4.17488303663449e-21,0.00161105110343689,1.54175451372259e-20
ABCB10,-0.285670379240067,0.000999000999000999,5.19650161425507e-23,0.00161105110343689,2.0882778974784e-22
ABCB4,-0.289009896064786,0.000999000999000999,4.12143502701114e-16,0.00161105110343689,1.20462183500962e-15
ABCB6,0.229620793672416,0.000999000999000999,2.10116862336136e-15,0.00161105110343689,5.88996704543723e-15
ABCB8,-0.16830582736651,0.000999000999000999,2.59858912942021e-13,0.00161105110343689,6.60592662217802e-13
ABCB9,0.0177115771091758,0.543456543456544,0.606151192867714,0.570387490824308,0.635605683765292
ABCC1,0.0579687107073612,0.043956043956044,0.0353542922961828,0.0544428497644872,0.0436235884120663
ABCC11,0.203337750822472,0.040959040959041,0.0333743524928467,0.0509792742897542,0.0413232076930483
ABCC12,1.12513244037463,0.000999000999000999,3.99095433533194e-51,0.00161105110343689,5.23446613912745e-50
ABCC13,-0.152110674877731,0.056943056943057,0.0518118767377166,0.0692385437229154,0.0627924588586695
ABCC2,1.29209884731816,0.000999000999000999,5.15142066834505e-73,0.00161105110343689,1.4692468375028e-71
ABCC3,-0.203210826309635,0.00599400599400599,0.000199755344752211,0.0084373472681165,0.000299777178576438
ABCC4,-0.409607691462768,0.000999000999000999,5.01435142834596e-15,0.00161105110343689,1.37891650122608e-14
ABCC5,-0.647935812696979,0.000999000999000999,1.07092526020956e-68,0.00161105110343689,2.6453935639345e-67
ABCC6,0.135944470765814,0.024975024975025,0.0191541580799468,0.0322282929752184,0.0244302560455394
ABCC6P2,0.0145648542699264,0.769230769230769,0.793261807429942,0.785297894108034,0.811424317286133
ABCC8,0.426041314860126,0.000999000999000999,3.29729346716599e-09,0.00161105110343689,6.77648614267339e-09
ABCC9,-0.065544111176886,0.201798201798202,0.201218067961723,0.227318628382353,0.227584161716597
ABCD1,-0.181544519266695,0.000999000999000999,3.1362875908361e-07,0.00161105110343689,5.72907222111363e-07
ABCD2,-0.280311094548645,0.000999000999000999,1.47511339825448e-06,0.00161105110343689,2.57413364904432e-06
ABCD3,0.0108975172675585,0.678321678321678,0.749961383613833,0.699230737716542,0.771201973061627
ABCG1,0.0415761051311261,0.198801198801199,0.231202360162633,0.224119202630785,0.260057178715582
ABCG2,0.0253766523511836,0.561438561438561,0.626336475981695,0.587750373196597,0.654611192159613
ABHD1,0.136184600795299,0.011988011988012,0.00545893224464339,0.0161435173798296,0.00731846302684169
ABHD11,0.746405474364247,0.000999000999000999,1.32075092294862e-92,0.00161105110343689,7.12520203102043e-91
ABHD12,0.161690124626594,0.000999000999000999,9.159190608914e-14,0.00161105110343689,2.37590526183147e-13
ABHD12B,-0.884601940257953,0.000999000999000999,4.71667684371094e-30,0.00161105110343689,2.63916991494726e-29
ABHD14A,0.00322110497656647,0.863136863136863,0.885432870707552,0.871980947239317,0.896009179108324
ABHD14B,-0.232165660676577,0.000999000999000999,1.1320437046409e-23,0.00161105110343689,4.6944103879543e-23
ABHD15,0.100417012372912,0.000999000999000999,0.000146390838766725,0.00161105110343689,0.000221875433736421
ABHD16B,0.368831748660205,0.000999000999000999,2.81603699730741e-30,0.00161105110343689,1.59361777032186e-29
ABHD17A,0.304749126120131,0.000999000999000999,1.22968409258036e-30,0.00161105110343689,7.07439485253603e-30
ABHD17B,0.0389078381539978,0.143856143856144,0.165801383318083,0.165538053856798,0.189911909965841
ABHD17C,0.344036750394076,0.000999000999000999,1.93469074327962e-23,0.00161105110343689,7.93084517236164e-23
ABHD18,0.0561862619758484,0.0859140859140859,0.0878706443286915,0.102024649631336,0.103899089828451
ABHD2,-0.197894305282084,0.000999000999000999,8.94744613448325e-08,0.00161105110343689,1.68892459878008e-07
ABHD3,-0.0141395909622402,0.597402597402597,0.617933786284749,0.62232384611472,0.646554044581747
ABHD4,-0.164648978964485,0.000999000999000999,5.32119462743932e-10,0.00161105110343689,1.14074044899763e-09
ABHD6,-0.0444834507886105,0.122877122877123,0.134749558931014,0.142877760710213,0.156127110271908
ABHD8,-0.292197771681584,0.000999000999000999,1.86111355886713e-19,0.00161105110343689,6.39974617341053e-19
ABI2,-0.0718869321542623,0.028971028971029,0.0129231648143838,0.0369883521256596,0.0167424372431024
ABI3,-0.110325013453991,0.004995004995005,0.00061869910671269,0.00710899354503138,0.000897294152101577
ABI3BP,0.338752482905435,0.000999000999000999,5.21488196343985e-06,0.00161105110343689,8.77871725284981e-06
ABLIM1,0.155821456984176,0.000999000999000999,1.52668390784325e-05,0.00161105110343689,2.48940459851771e-05
ABLIM2,-0.403214819194206,0.000999000999000999,2.06491690689775e-16,0.00161105110343689,6.14851722577182e-16
ABLIM3,0.31482371989178,0.000999000999000999,6.42654080755648e-10,0.00161105110343689,1.3712751346273e-09
ABO,0.543939217110558,0.000999000999000999,6.6578209920198e-13,0.00161105110343689,1.65497715030929e-12
ABR,0.134291364749245,0.000999000999000999,1.92802662077357e-07,0.00161105110343689,3.56867461754124e-07
ABRACL,0.565014840993789,0.000999000999000999,5.81389281559504e-68,0.00161105110343689,1.3910772412544e-66
ABRAXAS1,0.307949707891618,0.000999000999000999,2.64324530285002e-26,0.00161105110343689,1.24869048032613e-25
ABTB1,-0.445477385969506,0.000999000999000999,5.53735730314082e-57,0.00161105110343689,9.07317413696584e-56
ABTB2,0.00614771567863981,0.858141858141858,0.913514780638762,0.867394470310953,0.922467644902483
ABTB3,-0.0590767690892093,0.247752247752248,0.280248447458788,0.275234818605387,0.310762215783029
ACAA1,0.386306248911193,0.000999000999000999,2.76523042985388e-65,0.00161105110343689,5.94472564402986e-64
ACAA2,0.41684267620628,0.000999000999000999,8.23187462542764e-53,0.00161105110343689,1.13294765452486e-51
ACACA,0.191728866522142,0.000999000999000999,5.36662227281701e-10,0.00161105110343689,1.14983250157752e-09
ACACB,0.262810485876506,0.000999000999000999,1.44945111665649e-08,0.00161105110343689,2.86855380190348e-08
ACAD11,-0.19236318078193,0.000999000999000999,5.52257082142556e-14,0.00161105110343689,1.44799730592948e-13
ACAD8,0.350488942787234,0.000999000999000999,1.13919092861319e-58,0.00161105110343689,1.96514730777513e-57
ACADM,0.0438892295354219,0.135864135864136,0.156214034488151,0.156893994535352,0.179613945153412
ACADS,-0.0488276461152761,0.161838161838162,0.176216804081692,0.184983315704883,0.200976424838683
ACADSB,0.252470476023554,0.000999000999000999,6.05102313924611e-10,0.00161105110343689,1.29259528658121e-09
ACADVL,0.0504984414030227,0.041958041958042,0.0286138046889128,0.0521432278468028,0.0357500638220554
ACAN,-0.628828068769062,0.000999000999000999,3.24130703956082e-13,0.00161105110343689,8.19607088469092e-13
ACAP1,0.34815411645631,0.000999000999000999,6.09992829887575e-09,0.00161105110343689,1.23368487982744e-08
ACAP2,-0.336062681321526,0.000999000999000999,3.22633960423213e-38,0.00161105110343689,2.55892136294056e-37
ACAP3,0.00144438813598313,0.937062937062937,0.982364238481694,0.939856950906675,0.98451628071461
ACAT1,0.35148278686642,0.000999000999000999,3.24175673552041e-37,0.00161105110343689,2.46515769841402e-36
ACAT2,0.155475469478313,0.000999000999000999,1.43212048663763e-06,0.00161105110343689,2.50101725540917e-06
ACBD3,-0.511393164212629,0.000999000999000999,6.96614367355776e-87,0.00161105110343689,3.19967008813173e-85
ACBD4,-0.0762718887193397,0.033966033966034,0.0292184274758598,0.0429105854931548,0.0364537095059898
ACBD5,0.193430968930517,0.000999000999000999,6.67655469976891e-13,0.00161105110343689,1.65891279820241e-12
ACBD7,0.176433083120723,0.003996003996004,0.000917155038183182,0.00577559682829492,0.00131118777146263
ACCS,0.159716858139472,0.002997002997003,4.14593824337477e-07,0.00441198652036598,7.50033149153389e-07
ACD,0.502498986248431,0.000999000999000999,3.54244400172433e-119,0.00161105110343689,4.76646259384955e-117
ACE,-0.420959603477455,0.000999000999000999,8.5332137382325e-36,0.00161105110343689,6.11110616932781e-35
ACE2,2.00774989467519,0.000999000999000999,4.74397087906555e-128,0.00161105110343689,9.19606693963944e-126
ACER2,-0.373667020011032,0.000999000999000999,1.65456002502361e-13,0.00161105110343689,4.24382215882373e-13
ACER3,0.286547498346806,0.000999000999000999,2.5274478052725e-15,0.00161105110343689,7.05550904293423e-15
ACHE,0.041817540192248,0.376623376623377,0.435301330915735,0.405826414023135,0.468392259072656
ACKR1,0.624602971706112,0.000999000999000999,5.39470621581276e-10,0.00161105110343689,1.1556331708232e-09
ACKR2,-0.0543621811767492,0.436563436563437,0.4988645878961,0.466023522865039,0.53148712545577
ACKR3,0.171912240659248,0.000999000999000999,1.443964216937e-05,0.00161105110343689,2.35855737633654e-05
ACKR4,-0.265473051666926,0.000999000999000999,2.21235931617118e-09,0.00161105110343689,4.5888200034548e-09
ACLY,-0.197579265193985,0.000999000999000999,2.6490626916118e-13,0.00161105110343689,6.73124416884339e-13
ACO1,-0.176080181796426,0.000999000999000999,1.67216707116001e-12,0.00161105110343689,4.08557461928157e-12
ACOT1,0.462368195127211,0.000999000999000999,1.40689491725295e-58,0.00161105110343689,2.42329174226236e-57
ACOT11,0.149093234933228,0.013986013986014,0.00393267496510182,0.0186670605622642,0.00533104226334829
ACOT2,0.427796168374427,0.000999000999000999,8.57581838964626e-66,0.00161105110343689,1.87895852341732e-64
ACOT4,0.3066605616187,0.000999000999000999,4.12666714754983e-21,0.00161105110343689,1.52493351103481e-20
ACOT7,-0.12412881315399,0.001998001998002,2.31448817930388e-05,0.00302104030290175,3.72408572125752e-05
ACOT9,-0.258187339785181,0.000999000999000999,3.31950359047664e-15,0.00161105110343689,9.19921554743915e-15
ACOX2,-0.207730413245188,0.000999000999000999,9.07956810604137e-05,0.00161105110343689,0.000139705395437636
ACOX3,0.173420612077217,0.000999000999000999,4.36077814965181e-08,0.00161105110343689,8.38222179791055e-08
ACP3,0.401067477879205,0.000999000999000999,2.96967293280452e-12,0.00161105110343689,7.16997030451452e-12
ACP5,-0.451238497612758,0.000999000999000999,1.99272830401988e-29,0.00161105110343689,1.08064644917379e-28
ACP6,0.073743964387087,0.023976023976024,0.0127841937557846,0.0310301896813156,0.0165755383726232
ACSF2,-0.171486687100917,0.001998001998002,1.01623739146014e-05,0.00302104030290175,1.67885411615335e-05
ACSF3,0.125830722041914,0.000999000999000999,2.50988665648304e-06,0.00161105110343689,4.32117622914293e-06
ACSL1,0.0434877091538421,0.224775224775225,0.22809326677557,0.251516901061955,0.256661028346339
ACSL3,0.381241126410904,0.000999000999000999,9.13572191107639e-30,0.00161105110343689,5.02574562275039e-29
ACSL4,-0.146581180168682,0.000999000999000999,8.59061771663219e-05,0.00161105110343689,0.000132324437474912
ACSL5,0.321617201588579,0.000999000999000999,6.02659597690893e-13,0.00161105110343689,1.50002564065087e-12
ACSL6,-0.508329514688056,0.000999000999000999,2.60611064707791e-10,0.00161105110343689,5.67410764717877e-10
ACSM1,1.50895842344941,0.000999000999000999,1.12508271896943e-142,0.00161105110343689,4.28919035228444e-140
ACSM3,0.459503328498285,0.000999000999000999,3.01171303571917e-15,0.00161105110343689,8.36651979342244e-15
ACSM5,-0.122985109343697,0.048951048951049,0.0320334976876693,0.0601475232975018,0.0397576899678647
ACSS1,0.568405450344857,0.000999000999000999,1.84121144392768e-43,0.00161105110343689,1.79216470503837e-42
ACSS2,0.230152369936077,0.000999000999000999,2.76790497060726e-19,0.00161105110343689,9.45818020580675e-19
ACSS3,-0.149830645108187,0.042957042957043,0.0335656605577518,0.0532689689146374,0.0415420906610764
ACTA1,-0.452430868479421,0.000999000999000999,6.53301419824729e-06,0.00161105110343689,1.09332870040027e-05
ACTA2,-0.171322449480579,0.002997002997003,0.00056848632203416,0.00441198652036598,0.000826987797647505
ACTG2,-0.0569149488136711,0.506493506493507,0.614279124483185,0.534733336450312,0.64342067466931
ACTL10,-0.0675121116497306,0.111888111888112,0.107106928750967,0.130698022231063,0.125420491873125
ACTL6A,0.0151973986492502,0.424575424575425,0.517950008501366,0.453989260552462,0.550231678174821
ACTL8,0.719375860297981,0.000999000999000999,2.12475510013772e-09,0.00161105110343689,4.41271546763667e-09
ACTMAP,0.0650838784249821,0.011988011988012,0.00591822379846911,0.0161435173798296,0.00790917569328011
ACTN1,-0.0513408977736152,0.0929070929070929,0.10197891112964,0.109770498096944,0.11966069627472
ACTN2,0.69742977571671,0.000999000999000999,1.38403368185784e-13,0.00161105110343689,3.56192466683351e-13
ACTR3B,0.472910103299868,0.000999000999000999,4.55283075046502e-27,0.00161105110343689,2.22429411760224e-26
ACTR3C,0.462068342299318,0.000999000999000999,1.53816001390729e-33,0.00161105110343689,1.00011006703e-32
ACVR1,-0.193951318899839,0.000999000999000999,5.30717801211578e-14,0.00161105110343689,1.39311900217049e-13
ACVR1B,-0.0541570289228845,0.04995004995005,0.0374980288818138,0.0612828493111694,0.0461393175170849
ACVR1C,0.35212972595523,0.000999000999000999,3.89278432444772e-08,0.00161105110343689,7.50662187130477e-08
ACVR2A,-0.104781717356848,0.000999000999000999,2.03736278064513e-05,0.00161105110343689,3.28789588291779e-05
ACVR2B,-0.129093137638459,0.001998001998002,9.80306080493429e-05,0.00302104030290175,0.000150533843214331
ACVR2B-AS1,0.273749255797417,0.000999000999000999,7.16523595784236e-12,0.00161105110343689,1.70230169609146e-11
ACVRL1,0.118246814878166,0.000999000999000999,1.0038212409797e-05,0.00161105110343689,1.65978076233697e-05
ACY1,0.184855512551096,0.000999000999000999,5.01700533489043e-15,0.00161105110343689,1.37931466382553e-14
ACY3,-0.0404688461650761,0.531468531468532,0.576479129026226,0.558779701636845,0.606996114773794
ACYP1,-0.0496701481118289,0.123876123876124,0.132086324139972,0.144024725909447,0.153196561118432
ACYP2,0.294071591700096,0.000999000999000999,3.73143126067597e-30,0.00161105110343689,2.09918245589528e-29
ADA,0.103808937710763,0.000999000999000999,0.000166263261192618,0.00161105110343689,0.000251063231880113
ADA2,-0.420715261435056,0.000999000999000999,9.16087764788212e-19,0.00161105110343689,3.05104710712952e-18
ADAL,0.276884950765081,0.000999000999000999,4.26231742265541e-24,0.00161105110343689,1.80281525010762e-23
ADAM10,-0.187085906823568,0.000999000999000999,1.61926653026509e-06,0.00161105110343689,2.81666179568697e-06
ADAM12,-0.162249276046564,0.004995004995005,0.0017718328061343,0.00710899354503138,0.00247127461021439
ADAM15,-0.276060317780081,0.000999000999000999,5.79343257840991e-21,0.00161105110343689,2.12370155125879e-20
ADAM17,0.0105641805384522,0.669330669330669,0.805462934796571,0.69064731731639,0.822727479259479
ADAM19,0.264732046563991,0.000999000999000999,3.37479852229628e-10,0.00161105110343689,7.30876173063863e-10
ADAM22,0.144663391720882,0.036963036963037,0.0348347429133613,0.0463740954087597,0.0430249852308744
ADAM23,0.450831295755316,0.000999000999000999,4.84776933928429e-11,0.00161105110343689,1.09681380679316e-10
ADAM28,-0.277742243008316,0.000999000999000999,1.66698201362977e-09,0.00161105110343689,3.48160578704962e-09
ADAM32,0.300096557039592,0.001998001998002,1.65908915966622e-05,0.00302104030290175,2.6972285315e-05
ADAM33,-0.188532311802373,0.010989010989011,0.0033937216615459,0.0148612177700507,0.00462842769414505
ADAM6,0.797344189221631,0.000999000999000999,3.82332184438808e-18,0.00161105110343689,1.23628306288568e-17
ADAM8,-0.188738359633093,0.000999000999000999,5.19663855417579e-06,0.00161105110343689,8.75315981503807e-06
ADAM9,-0.211721228698659,0.000999000999000999,4.47907927571445e-08,0.00161105110343689,8.60672541605278e-08
ADAMDEC1,0.0938247367966452,0.213786213786214,0.267386011977799,0.240042502166987,0.297219731654202
ADAMTS1,-0.225683539047876,0.000999000999000999,6.50336072667701e-07,0.00161105110343689,1.16035782575671e-06
ADAMTS10,-0.43653815790245,0.000999000999000999,1.64608007527279e-20,0.00161105110343689,5.9313855768415e-20
ADAMTS12,-0.151237217016634,0.02997002997003,0.0201643936023835,0.0382126234969044,0.0256615299466407
ADAMTS13,-0.256996485139187,0.000999000999000999,1.1964351272954e-08,0.00161105110343689,2.38058951824592e-08
ADAMTS14,-0.449202161424101,0.000999000999000999,7.00555000645635e-29,0.00161105110343689,3.70765735418053e-28
ADAMTS15,-0.385126188036785,0.000999000999000999,1.39401930549775e-06,0.00161105110343689,2.43633844697094e-06
ADAMTS16,-0.758980585416365,0.000999000999000999,1.6359643988651e-14,0.00161105110343689,4.40454915956219e-14
ADAMTS17,-0.198918951097459,0.004995004995005,0.000631566879096818,0.00710899354503138,0.000915143848502509
ADAMTS18,0.229567203453593,0.016983016983017,0.00545442268216427,0.0224393213071586,0.00731327458568731
ADAMTS19,-0.025581564033923,0.743256743256743,0.760626155647077,0.760546423246611,0.781255621206611
ADAMTS2,-0.503886980432532,0.000999000999000999,1.86272123376409e-21,0.00161105110343689,6.98719014449323e-21
ADAMTS3,0.531357063538572,0.000999000999000999,1.12309972942141e-22,0.00161105110343689,4.46313120409752e-22
ADAMTS4,-0.533352859703884,0.000999000999000999,2.65700690796837e-36,0.00161105110343689,1.93925896658802e-35
ADAMTS5,-0.717402502784061,0.000999000999000999,1.52236208837058e-49,0.00161105110343689,1.87419324054837e-48
ADAMTS6,-0.539569130721972,0.000999000999000999,6.09901729858216e-41,0.00161105110343689,5.38644485280959e-40
ADAMTS7,-0.0472737481167607,0.210789210789211,0.250642300961277,0.236886725341083,0.280386349895865
ADAMTS8,0.89643757413806,0.000999000999000999,5.97293993579119e-37,0.00161105110343689,4.47950911774714e-36
ADAMTS9,0.225997714618143,0.001998001998002,5.42978932606454e-07,0.00302104030290175,9.73667302010037e-07
ADAMTSL1,-0.110260290839003,0.017982017982018,0.0168702438406544,0.0236963175089687,0.0216233305845079
ADAMTSL2,-0.44936368199045,0.000999000999000999,3.29248427924754e-25,0.00161105110343689,1.47266885810536e-24
ADAMTSL3,0.468587984266104,0.000999000999000999,3.70577063309734e-14,0.00161105110343689,9.80631622645401e-14
ADAMTSL4,-0.739529374194466,0.000999000999000999,3.06708774805506e-54,0.00161105110343689,4.51457948191837e-53
ADAMTSL5,-0.420259309200038,0.000999000999000999,1.0814340846478e-15,0.00161105110343689,3.07594171253839e-15
ADAP1,-0.157085257281433,0.010989010989011,0.00366330528759301,0.0148612177700507,0.00498124153777212
ADAP2,-0.237976126444832,0.000999000999000999,5.60716052440143e-14,0.00161105110343689,1.46950263330841e-13
ADAR,-0.324494252086531,0.000999000999000999,1.203770482818e-33,0.00161105110343689,7.86715600685115e-33
ADARB1,-0.262606916636257,0.000999000999000999,6.31656668253283e-23,0.00161105110343689,2.53127446209278e-22
ADAT1,0.335756137703951,0.000999000999000999,4.57270102752256e-18,0.00161105110343689,1.47193868988954e-17
ADAT2,0.484238513416485,0.000999000999000999,1.86053876255471e-58,0.00161105110343689,3.19025214802673e-57
ADAT3,0.507320324261593,0.000999000999000999,6.28389090849995e-31,0.00161105110343689,3.65744836236712e-30
ADCK5,0.145714935291764,0.000999000999000999,8.59959705849245e-06,0.00161105110343689,1.42810500301987e-05
ADCY1,-0.0226429500966403,0.686313686313686,0.697373917949027,0.706577516461394,0.721863109745952
ADCY10P1,0.243677279636495,0.000999000999000999,1.27600138745256e-06,0.00161105110343689,2.23485878534378e-06
ADCY2,-1.17110946788168,0.000999000999000999,3.6149045039119e-36,0.00161105110343689,2.62000398043349e-35
ADCY3,-0.253441784541166,0.000999000999000999,4.06010830778224e-17,0.00161105110343689,1.25298053740166e-16
ADCY4,0.109028311198299,0.016983016983017,0.00763859236230713,0.0224393213071586,0.0101114098203364
ADCY5,-1.10453972016465,0.000999000999000999,6.5007744223528e-47,0.00161105110343689,7.3250598096994e-46
ADCY6,-0.338846998808029,0.000999000999000999,1.03557722746085e-34,0.00161105110343689,7.07520713887084e-34
ADCY7,-0.112463793999876,0.002997002997003,0.00025368467180446,0.00441198652036598,0.000377245038542141
ADCY9,-0.688365488701334,0.000999000999000999,1.46353182370003e-121,0.00161105110343689,2.26194776589963e-119
ADCYAP1,-0.738047731392999,0.000999000999000999,1.32495418354325e-16,0.00161105110343689,3.98147687787288e-16
ADD2,0.568385504120546,0.000999000999000999,2.15080568229546e-17,0.00161105110343689,6.71363662347521e-17
ADD3,0.0553325584001678,0.128871128871129,0.140868932301845,0.149406903284247,0.16290373900265
ADGRA2,-0.506909587289231,0.000999000999000999,9.46097183253e-51,0.00161105110343689,1.2185262933406e-49
ADGRA3,0.349458752333566,0.000999000999000999,6.20569984473897e-24,0.00161105110343689,2.60450129283335e-23
ADGRB1,0.16552148345659,0.032967032967033,0.0198202288922671,0.0417407235740016,0.0252488257786654
ADGRB2,-0.454310987381344,0.000999000999000999,2.04206398812504e-14,0.00161105110343689,5.47213819873151e-14
ADGRD1,0.633506924107103,0.000999000999000999,1.34418883746369e-18,0.00161105110343689,4.44577435918803e-18
ADGRE1,-0.271844597634636,0.000999000999000999,1.14288745646859e-06,0.00161105110343689,2.00985839789084e-06
ADGRE2,-0.613546436943508,0.000999000999000999,3.1451598467223e-55,0.00161105110343689,4.8218757596465e-54
ADGRE5,-0.264463446902427,0.000999000999000999,1.55452629628195e-14,0.00161105110343689,4.18824905785082e-14
ADGRF1,0.873671501784003,0.000999000999000999,7.50578592852454e-19,0.00161105110343689,2.51004893755951e-18
ADGRF5,-0.0901697842735079,0.024975024975025,0.0117489330097007,0.0322282929752184,0.0152869791617687
ADGRG1,0.354591583939969,0.000999000999000999,2.95375306024888e-22,0.00161105110343689,1.15139992331515e-21
ADGRG2,-0.990827540048609,0.000999000999000999,3.05821559835446e-33,0.00161105110343689,1.97052460835944e-32
ADGRG5,-0.237549281397448,0.003996003996004,0.000497722060827153,0.00577559682829492,0.000726448086993383
ADGRG6,0.978445673591684,0.000999000999000999,1.06343043852755e-70,0.00161105110343689,2.80888081418929e-69
ADGRL1,-0.857229129662424,0.000999000999000999,2.78289889783207e-85,0.00161105110343689,1.20105715828322e-83
ADGRL2,0.104383742796545,0.045954045954046,0.0376861593974645,0.0567148401398968,0.0463558405064316
ADGRL3,0.996783468351797,0.000999000999000999,1.01060564402076e-38,0.00161105110343689,8.18576257129276e-38
ADGRL4,0.120566854286559,0.001998001998002,0.000691240652625888,0.00302104030290175,0.000998449020470104
ADGRV1,-0.227401362682789,0.011988011988012,0.00932501250569176,0.0161435173798296,0.0122501915951754
ADH1B,1.40138866222548,0.000999000999000999,2.60602907919547e-21,0.00161105110343689,9.71484829816121e-21
ADH1C,0.553999229353399,0.000999000999000999,2.29520859869383e-09,0.00161105110343689,4.75721289294335e-09
ADHFE1,0.0635230255481849,0.172827172827173,0.153154780648984,0.196503069452667,0.176326880036484
ADI1,0.201643785279535,0.000999000999000999,1.62961382702391e-15,0.00161105110343689,4.59400871078937e-15
ADIPOQ,0.764681152585288,0.000999000999000999,8.20868496719216e-08,0.00161105110343689,1.55306418477712e-07
ADIPOR2,0.168473643364239,0.001998001998002,1.7942982082444e-07,0.00302104030290175,3.32599491210554e-07
ADIRF,-0.223850872635668,0.00599400599400599,0.000280883296596232,0.0084373472681165,0.000416445717289488
ADISSP,0.282595553509144,0.000999000999000999,3.45407185816875e-21,0.00161105110343689,1.27969614000246e-20
ADM,0.437177616894597,0.000999000999000999,2.95769904779305e-14,0.00161105110343689,7.86496256907907e-14
ADM2,0.0191779558075047,0.586413586413586,0.619403575890987,0.612382413058089,0.647957440543787
ADM5,0.191354481422567,0.000999000999000999,0.00020892595986563,0.00161105110343689,0.000313005790278126
ADNP,-0.268274093783662,0.000999000999000999,3.34392393914564e-21,0.00161105110343689,1.24049491054196e-20
ADNP2,0.158916987562856,0.001998001998002,8.04903370725727e-07,0.00302104030290175,1.42834442994416e-06
ADORA1,-0.0746133794829218,0.191808191808192,0.200405198092903,0.21668414556601,0.226709619247135
ADORA2A,0.522111384741959,0.000999000999000999,2.75342920052443e-30,0.00161105110343689,1.55895889932663e-29
ADORA2B,-0.543096254643446,0.000999000999000999,1.71771282352102e-29,0.00161105110343689,9.34609018202184e-29
ADORA3,-0.553094444810825,0.000999000999000999,1.86037381511246e-47,0.00161105110343689,2.14055284944077e-46
ADPRH,-0.184733030001082,0.000999000999000999,5.53975364427525e-17,0.00161105110343689,1.69997752695401e-16
ADPRHL1,-0.31151663276896,0.000999000999000999,5.77496879485116e-14,0.00161105110343689,1.51259438602922e-13
ADRA1B,0.62501219150376,0.000999000999000999,3.96732633930363e-27,0.00161105110343689,1.94739533659295e-26
ADRA2A,0.589198589113555,0.000999000999000999,2.815394626894e-22,0.00161105110343689,1.09821515510869e-21
