feature,logFC,p_emp,p_param,p_adj_emp,p_adj_param
ABHD14A,-0.253044645787063,0.000999000999000999,3.00484425956607e-19,0.00173140997508326,1.35460795414494e-18
ABHD14B,-0.235592908179897,0.000999000999000999,1.14762052071911e-23,0.00173140997508326,6.72060209701199e-23
ABHD15,0.294832420358032,0.000999000999000999,6.05358710884561e-31,0.00173140997508326,5.28510502014254e-30
ABHD16B,0.43042933419138,0.000999000999000999,2.33634407187581e-29,0.00173140997508326,1.87777703092365e-28
ABHD17A,0.208633799068118,0.000999000999000999,6.76732112351886e-16,0.00173140997508326,2.48627856375474e-15
ABHD17B,0.119084784761323,0.001998001998002,2.37335438651104e-05,0.00325051903999272,4.17665088760221e-05
ABHD17C,0.0800444715969109,0.032967032967033,0.0195147186631275,0.0432935992701752,0.0258531029016783
ABHD18,-0.127975280624725,0.000999000999000999,4.83687855692637e-05,0.00173140997508326,8.26772979458481e-05
ABHD2,-0.0526785470579991,0.158841158841159,0.180189585391808,0.186286539547409,0.210675555931927
ABHD3,0.170589786911868,0.000999000999000999,1.12568081011063e-08,0.00173140997508326,2.5605432428869e-08
ABHD4,-0.0245202281721264,0.295704295704296,0.334920228165817,0.330625675038619,0.374216749661239
ABHD6,0.104888653727018,0.002997002997003,0.000613563643835474,0.004725868368499,0.000953830011491955
ABHD8,0.0805867422024269,0.030969030969031,0.0196198667084973,0.0408998622624489,0.0259803653519837
ABI2,0.0229447818377624,0.365634365634366,0.400109186516566,0.401513225133004,0.440258684451604
ABI3,0.00608732689329417,0.8001998001998,0.886356497144744,0.81764362681007,0.899650271374196
ABI3BP,0.545131290182377,0.000999000999000999,3.28926773566803e-12,0.00173140997508326,9.55290886054728e-12
ABLIM1,0.00626353581518657,0.829170829170829,0.890442796499832,0.844003806801956,0.902836370883739
ABLIM2,-0.112386173283885,0.03996003996004,0.022520094745224,0.0517169828021927,0.0296218888557938
ABLIM3,0.643987945044135,0.000999000999000999,2.27470044630409e-40,0.00173140997508326,3.19996912723e-39
ABO,0.470543407414514,0.000999000999000999,2.94662790174049e-09,0.00173140997508326,6.99762942529195e-09
ABR,0.159756623976928,0.000999000999000999,1.58507443928125e-09,0.00173140997508326,3.84730398176139e-09
ABRACL,0.38934079024419,0.000999000999000999,1.53146694785719e-33,0.00173140997508326,1.55278257824846e-32
ABRAXAS1,0.190669701789997,0.000999000999000999,3.80155230257765e-11,0.00173140997508326,1.03372215132146e-10
ABTB1,-0.19328611433476,0.000999000999000999,3.10792519911794e-12,0.00173140997508326,9.05383099906058e-12
ABTB2,-0.113557788527165,0.034965034965035,0.0184063826946981,0.0456866337135959,0.0244442404643825
ABTB3,0.213218083367941,0.000999000999000999,1.15103508772907e-05,0.00173140997508326,2.08066829435078e-05
ACAA1,0.24588915787073,0.000999000999000999,1.89614812537221e-26,0.00173140997508326,1.29857761137018e-25
ACAA2,0.324713360496355,0.000999000999000999,4.6909356658217e-28,0.00173140997508326,3.5203563786091e-27
ACACA,0.00763077976090099,0.783216783216783,0.815991607457926,0.801722934722129,0.835571314754795
ACACB,-0.280959309828619,0.000999000999000999,1.11821238622418e-10,0.00173140997508326,2.9393231581811e-10
ACAD11,-0.0879254953723248,0.001998001998002,0.000506740440620209,0.00325051903999272,0.000794569566681291
ACAD8,-0.16772766216668,0.000999000999000999,4.15661675686336e-14,0.00173140997508326,1.36764171024874e-13
ACADM,-0.136001621259842,0.000999000999000999,2.7339120700174e-06,0.00173140997508326,5.19139172252847e-06
ACADS,-0.136030785512919,0.000999000999000999,3.74354195040618e-05,0.00173140997508326,6.45483028596344e-05
ACADSB,0.0389778398798271,0.322677322677323,0.351932680484897,0.358540808263921,0.391466063674943
ACADVL,-0.0033389403382138,0.875124875124875,0.910566565383488,0.886048441643343,0.920954174769274
ACAN,-0.492878073785105,0.000999000999000999,2.00800491590835e-07,0.00173140997508326,4.1657087290484e-07
ACAP1,0.358400813831132,0.000999000999000999,6.12251888670791e-08,0.00173140997508326,1.31672148377733e-07
ACAP2,-0.263571387115978,0.000999000999000999,6.49780345834804e-21,0.00173140997508326,3.20739655386822e-20
ACAP3,-0.0224528098527195,0.463536463536464,0.534108829134869,0.499149471186003,0.572890005690814
ACAT1,-0.0835046490214273,0.00699300699300699,0.00646387559568968,0.0103398863579859,0.00904752725344546
ACAT2,0.171493607297435,0.000999000999000999,2.19152905100329e-08,0.00173140997508326,4.88587090766562e-08
ACBD3,-0.408953232385289,0.000999000999000999,1.48076393244876e-59,0.00173140997508326,4.85257796430271e-58
ACBD4,0.0515825157929304,0.122877122877123,0.11904948091542,0.146849075689201,0.142781974961164
ACBD5,0.141999060170141,0.000999000999000999,2.96504568687139e-06,0.00173140997508326,5.61351225306209e-06
ACBD7,0.292131838579169,0.000999000999000999,1.5287096996806e-06,0.00173140997508326,2.96286270721014e-06
ACCS,0.301880868881093,0.000999000999000999,5.10693132209441e-23,0.00173140997508326,2.86876097891915e-22
ACD,0.479417709001297,0.000999000999000999,1.12489061235189e-93,0.00173140997508326,1.41377735532621e-91
ACE,-0.50857065592564,0.000999000999000999,5.60886087116173e-61,0.00173140997508326,1.955748225106e-59
ACE2,1.04367728711596,0.000999000999000999,7.7510173977052e-37,0.00173140997508326,9.40067719804395e-36
ACER2,-0.332919441474583,0.000999000999000999,3.91708597703321e-10,0.00173140997508326,9.93562038574603e-10
ACER3,0.305256351750346,0.000999000999000999,1.32748195818346e-16,0.00173140997508326,5.08623489304663e-16
ACHE,0.407855599983431,0.000999000999000999,2.30985378892637e-12,0.00173140997508326,6.78597425737244e-12
ACKR1,0.71596959683467,0.000999000999000999,2.79449283491275e-11,0.00173140997508326,7.68468731735926e-11
ACKR2,0.300844890344049,0.001998001998002,0.000448401439271422,0.00325051903999272,0.000706094900309412
ACKR3,0.248076636191295,0.000999000999000999,8.23027671240327e-11,0.00173140997508326,2.18195815391183e-10
ACKR4,-0.0280777435721102,0.532467532467532,0.526712625409437,0.566759531766512,0.565953804660629
ACLY,-0.304145607669486,0.000999000999000999,4.44245319621929e-27,0.00173140997508326,3.14797628284759e-26
ACO1,-0.158686452384318,0.000999000999000999,1.50667727012e-08,0.00173140997508326,3.39678059104325e-08
ACOT1,0.218925023978842,0.000999000999000999,1.90312980790553e-15,0.00173140997508326,6.79765634385245e-15
ACOT11,0.634119459248554,0.000999000999000999,4.33047180374271e-45,0.00173140997508326,7.40322959931321e-44
ACOT2,0.171694172092072,0.000999000999000999,7.48536501076261e-13,0.00173140997508326,2.2702232730865e-12
ACOT4,0.0790775177313869,0.036963036963037,0.0284486985515779,0.0480830588883364,0.0369610093529929
ACOT7,0.228567624642862,0.000999000999000999,7.24038888355511e-15,0.00173140997508326,2.49949676007304e-14
ACOT9,-0.158085836762042,0.000999000999000999,9.74404979845295e-09,0.00173140997508326,2.22351750887682e-08
ACOX2,0.410006775622626,0.000999000999000999,6.12498327354555e-13,0.00173140997508326,1.86903505068144e-12
ACOX3,0.274865246772403,0.000999000999000999,9.47573391805169e-22,0.00173140997508326,4.93956102191236e-21
ACP3,0.0595220945759037,0.252747252747253,0.330895244555384,0.286233323068653,0.370044872590196
ACP5,-0.0536492134139728,0.21978021978022,0.21864012005732,0.25131237488766,0.252049899515731
ACP6,-0.127590303118397,0.001998001998002,2.73310097712061e-05,0.00325051903999272,4.78104556061921e-05
ACSF2,0.180273182949601,0.000999000999000999,1.36466211205495e-05,0.00173140997508326,2.45108155586298e-05
ACSF3,-0.0995888974600421,0.002997002997003,0.000587600803984073,0.004725868368499,0.000915584522502158
ACSL1,-0.261440464166941,0.000999000999000999,3.68266035905883e-11,0.00173140997508326,1.00186932746327e-10
ACSL3,0.286074749641925,0.000999000999000999,7.00903712193252e-19,0.00173140997508326,3.08791824204708e-18
ACSL4,-0.119550720599391,0.004995004995005,0.00115284021956684,0.00756961337324396,0.00174036874223679
ACSL5,0.257179937475378,0.000999000999000999,2.61030513124711e-09,0.00173140997508326,6.22478310802194e-09
ACSL6,-0.0640736803505484,0.387612387612388,0.427355020768437,0.423654709205168,0.467360812060491
ACSM1,1.54340267752479,0.000999000999000999,7.57869204584314e-140,0.00173140997508326,5.09867652519459e-137
ACSM3,0.371596207838954,0.000999000999000999,2.73213362442766e-10,0.00173140997508326,7.01086207372204e-10
ACSM5,-0.105403907068367,0.0859140859140859,0.066550919732616,0.105214626897891,0.0825534565056323
ACSS1,1.14007879858768,0.000999000999000999,8.83799949527143e-160,0.00173140997508326,1.68467000379032e-156
ACSS2,0.0830890180466382,0.00599400599400599,0.000927857871051445,0.00896357826274144,0.00141567642358796
ACSS3,-0.179116937375766,0.01998001998002,0.00549188275371239,0.027200510476311,0.00774872114995731
ACTA1,-0.192661371669483,0.0599400599400599,0.0438398176452305,0.0752838200674792,0.0555994671111667
ACTA2,0.0334476629972844,0.435564435564436,0.494548823900956,0.471425234177198,0.533800953091283
ACTG2,0.849585912980323,0.000999000999000999,2.56720857016715e-18,0.00173140997508326,1.09271173863051e-17
ACTL10,-0.0330073456120441,0.423576423576424,0.450816123813375,0.459581022335979,0.490298973759373
ACTL6A,-0.123785028730786,0.000999000999000999,1.89087483725512e-07,0.00173140997508326,3.9298447235484e-07
ACTL8,0.856308466823439,0.000999000999000999,1.09954875544922e-11,0.00173140997508326,3.09437478249822e-11
ACTMAP,0.367030514151608,0.000999000999000999,1.91638673314086e-43,0.00173140997508326,3.0870021221031e-42
ACTN1,0.0268256001240843,0.278721278721279,0.33714666447313,0.313260147870997,0.376446978578462
ACTN2,0.923010794068058,0.000999000999000999,2.87487435340898e-22,0.00173140997508326,1.54293467761326e-21
ACTR3B,0.175889499290919,0.00599400599400599,1.95796646601004e-05,0.00896357826274144,3.47074743827601e-05
ACTR3C,0.451546697779809,0.000999000999000999,3.67670063735881e-28,0.00173140997508326,2.77743891608142e-27
ACVR1,0.00661572616507833,0.78021978021978,0.82754209858206,0.798798104589887,0.846035485964335
ACVR1B,-0.0942906577913032,0.011988011988012,0.00105630859432417,0.0169602787118868,0.00160182993811794
ACVR1C,0.203587900130005,0.00799200799200799,0.00182861840949407,0.0116825914371927,0.00271221744901876
ACVR2A,-0.0757613725863537,0.00899100899100899,0.00360008498194132,0.0130082441277887,0.00518109625499721
ACVR2B,-0.154322879198008,0.001998001998002,1.23570755159089e-05,0.00325051903999272,2.22879471180334e-05
ACVR2B-AS1,0.105298354072284,0.028971028971029,0.0227452900386882,0.0384164241555546,0.0299077813488707
ACVRL1,0.248026408514188,0.000999000999000999,2.96492825197736e-22,0.00173140997508326,1.58977423431154e-21
ACY1,0.0141447818036893,0.547452547452548,0.594497803847689,0.581897284871263,0.631257207557889
ACY3,0.0241919389693487,0.721278721278721,0.755525581515824,0.745527766404404,0.782694390923594
ACYP1,-0.0254537219317625,0.37962037962038,0.435907027162708,0.415674320892129,0.476030618701412
ACYP2,0.212076874978919,0.000999000999000999,1.991247779342e-18,0.00173140997508326,8.52316648665212e-18
ADA,0.198281171123298,0.000999000999000999,6.63429325711031e-12,0.00173140997508326,1.89265183291521e-11
ADA2,-0.284834158377995,0.000999000999000999,2.80730367160751e-09,0.00173140997508326,6.68341633892072e-09
ADAL,0.184407709177829,0.000999000999000999,1.9607625444967e-09,0.00173140997508326,4.72807109875792e-09
ADAM10,-0.101373960352338,0.02997002997003,0.00896335212502774,0.0396537751928775,0.0123406594744122
ADAM12,0.194627811226282,0.000999000999000999,0.000219636226756894,0.00173140997508326,0.000356039352665267
ADAM15,-0.72369573119753,0.000999000999000999,1.07858858590088e-122,0.00173140997508326,4.25373022653393e-120
ADAM17,-0.0284293757254144,0.324675324675325,0.396263363798843,0.360410723897087,0.436278792045376
ADAM19,0.227655991686077,0.000999000999000999,2.69993182613614e-08,0.00173140997508326,5.96237117117571e-08
ADAM22,0.0586964230452829,0.406593406593407,0.446135783228154,0.442287311319079,0.486040669916212
ADAM23,0.0913329728749868,0.157842157842158,0.178795942152032,0.185266908789076,0.209174426185842
ADAM28,0.0813049247732556,0.0739260739260739,0.0740305536013985,0.0915332367102422,0.0911592852647712
ADAM32,-0.173632256294115,0.018981018981019,0.0128800247853897,0.0259330921139546,0.0174226899432883
ADAM33,0.282283384340013,0.000999000999000999,9.06003309069813e-06,0.00173140997508326,1.64985454840042e-05
ADAM6,-0.0857121000905501,0.330669330669331,0.318319289611708,0.366495313001757,0.35681835884437
ADAM8,0.150615002924857,0.000999000999000999,0.000154176654358992,0.00173140997508326,0.000252841754502981
ADAM9,-0.0804338890493179,0.0819180819180819,0.0691160106868758,0.100730792699398,0.0855312501867343
ADAMDEC1,0.405320146770928,0.000999000999000999,2.44811030396216e-07,0.00173140997508326,5.04396280785719e-07
ADAMTS1,-0.433882812303789,0.000999000999000999,2.1991183089592e-23,0.00173140997508326,1.26388523113399e-22
ADAMTS10,-0.2021249022349,0.000999000999000999,5.56139598034955e-05,0.00173140997508326,9.45106773064751e-05
ADAMTS12,-0.185057174851441,0.00999000999000999,0.00429193633676153,0.014335727008249,0.00612514048958593
ADAMTS13,-0.402320864000822,0.000999000999000999,5.06300775531271e-16,0.00173140997508326,1.87457493355492e-15
ADAMTS14,0.0345587398767493,0.386613386613387,0.396347177698771,0.422683997963608,0.43628707135138
ADAMTS15,0.12750335207646,0.104895104895105,0.113631261235012,0.126776425518896,0.136627495242307
ADAMTS16,-0.503743488485718,0.000999000999000999,1.40736205868704e-07,0.00173140997508326,2.94960598592701e-07
ADAMTS17,-0.172042549976785,0.012987012987013,0.00247779318653829,0.0182719236723419,0.0036284917636925
ADAMTS18,0.953324474309137,0.000999000999000999,5.97568704795897e-35,0.00173140997508326,6.48424409558888e-34
ADAMTS19,0.0666687194957611,0.397602397602398,0.449699696592906,0.433496532066599,0.489270874232597
ADAMTS2,-0.218562461700106,0.000999000999000999,9.00712507923079e-06,0.00173140997508326,1.64088068702075e-05
ADAMTS3,0.330460750702364,0.000999000999000999,3.41955621897206e-11,0.00173140997508326,9.32509882603324e-11
ADAMTS4,-0.276517263830296,0.000999000999000999,1.63767787838549e-12,0.00173140997508326,4.85362059992094e-12
ADAMTS5,-0.594810448913668,0.000999000999000999,3.2594357775844e-36,0.00173140997508326,3.81948432256483e-35
ADAMTS6,-0.251429887086464,0.000999000999000999,2.26688964490248e-09,0.00173140997508326,5.43758743052635e-09
ADAMTS7,0.219037479580993,0.000999000999000999,2.69905274323054e-08,0.00173140997508326,5.96158096259708e-08
ADAMTS8,0.644705760395434,0.000999000999000999,1.77605753468769e-23,0.00173140997508326,1.02589747597086e-22
ADAMTS9,0.383604036738138,0.000999000999000999,3.58211444336571e-19,0.00173140997508326,1.60472553422537e-18
ADAMTSL1,0.0305196814242801,0.487512487512488,0.531399750471075,0.522703695479546,0.57029360477974
ADAMTSL2,-0.239848034395168,0.000999000999000999,1.59243408532839e-09,0.00173140997508326,3.86434725947397e-09
ADAMTSL3,0.462385567987506,0.000999000999000999,5.7617394356894e-13,0.00173140997508326,1.76148125971611e-12
ADAMTSL4,-0.423932913691545,0.000999000999000999,9.15137662236054e-17,0.00173140997508326,3.54074067760276e-16
ADAMTSL5,-0.268771855033135,0.001998001998002,6.05769916247128e-08,0.00325051903999272,1.30425273571506e-07
ADAP1,-0.110762194257225,0.037962037962038,0.0260298047227558,0.0493152917051145,0.0339724381122569
ADAP2,0.0363638077721467,0.206793206793207,0.243770366026481,0.237817386233676,0.278716552658689
ADAR,-0.255280418643471,0.000999000999000999,7.29395567029564e-22,0.00173140997508326,3.83368432909794e-21
ADARB1,-0.238278624060641,0.000999000999000999,3.82718335632625e-19,0.00173140997508326,1.711830115225e-18
ADAT1,0.404656972589113,0.000999000999000999,3.34160897510477e-25,0.00173140997508326,2.14466789272016e-24
ADAT2,0.127074919786976,0.000999000999000999,5.16774489825081e-06,0.00173140997508326,9.59160960748045e-06
ADAT3,0.481972671738942,0.000999000999000999,3.04799148058067e-31,0.00173140997508326,2.69604629260643e-30
ADCK5,0.146774090473652,0.001998001998002,4.39333425825073e-05,0.00325051903999272,7.53773836057809e-05
ADCY1,-0.56043923141524,0.000999000999000999,1.94505311169168e-18,0.00173140997508326,8.32855576129456e-18
ADCY10P1,0.597667512509582,0.000999000999000999,1.16999846270811e-37,0.00173140997508326,1.47859363734725e-36
ADCY2,-1.06043344264537,0.000999000999000999,1.67581606399054e-28,0.00173140997508326,1.28892456784531e-27
ADCY3,-0.209402160941187,0.000999000999000999,1.0258173794123e-11,0.00173140997508326,2.89471338967146e-11
ADCY4,0.254249325648107,0.000999000999000999,1.34158248731757e-10,0.00173140997508326,3.50792841962757e-10
ADCY5,-0.259536338018626,0.001998001998002,0.000781851793866633,0.00325051903999272,0.00120269522077373
ADCY6,-0.442014076872884,0.000999000999000999,1.99600784707806e-66,0.00173140997508326,8.71310753703502e-65
ADCY7,0.0425207473728992,0.158841158841159,0.170743182016435,0.186286539547409,0.200265590475025
ADCY9,-0.498834600434575,0.000999000999000999,6.49669090043572e-65,0.00173140997508326,2.6631775565693e-63
ADCYAP1,-0.923590796886338,0.000999000999000999,5.18076813289291e-23,0.00173140997508326,2.90880928502191e-22
ADD2,0.646290137916169,0.000999000999000999,5.02809010883234e-20,0.00173140997508326,2.35584869212271e-19
ADD3,0.203242114971755,0.000999000999000999,3.94257065171257e-08,0.00173140997508326,8.6084728032907e-08
ADGRA2,-0.287578936768209,0.000999000999000999,1.38306937686337e-18,0.00173140997508326,5.97814227633651e-18
ADGRA3,0.425677708024879,0.000999000999000999,9.39216785497587e-35,0.00173140997508326,1.01147103349679e-33
ADGRB1,0.140197625350961,0.102897102897103,0.0900671649290704,0.124532715961287,0.109783455749097
ADGRB2,0.00164313453023679,0.957042957042957,0.981886394669108,0.959896544742638,0.983606437403047
ADGRD1,0.376488629476825,0.000999000999000999,1.32164799140985e-07,0.00173140997508326,2.77504829773352e-07
ADGRE1,0.00348768257968612,0.936063936063936,0.978300560488037,0.94091784467949,0.980787474605687
ADGRE2,-0.393885365722695,0.000999000999000999,5.59090961657771e-24,0.00173140997508326,3.35483910203564e-23
ADGRE5,-0.0830781918212011,0.016983016983017,0.0155276832636861,0.0233876899740837,0.0207950952560629
ADGRF1,0.457946480921669,0.000999000999000999,1.66693404106785e-06,0.00173140997508326,3.21984878022176e-06
ADGRF5,-0.0146794302131621,0.653346653346653,0.674143285652378,0.682778296265138,0.707485479721623
ADGRG1,0.449503474102375,0.000999000999000999,3.85721814599931e-36,0.00173140997508326,4.50153101385654e-35
ADGRG2,-0.828824397026323,0.000999000999000999,2.29078491680856e-30,0.00173140997508326,1.93784815780617e-29
ADGRG5,-0.297165282179839,0.002997002997003,3.10107506526932e-05,0.004725868368499,5.39586117777045e-05
ADGRG6,0.782914299976147,0.000999000999000999,2.81350411902997e-42,0.00173140997508326,4.29613439377113e-41
ADGRL1,-0.75786878121394,0.000999000999000999,4.20618522602228e-60,0.00173140997508326,1.42748191186994e-58
ADGRL2,-0.0721377435426112,0.121878121878122,0.126408697189695,0.145792289501107,0.151022278257447
ADGRL3,1.2163383124107,0.000999000999000999,3.80001466622684e-52,0.00173140997508326,8.86954443625231e-51
ADGRL4,0.169324894987335,0.000999000999000999,1.30770650476721e-06,0.00173140997508326,2.54747731136476e-06
ADGRV1,-1.21973588322069,0.000999000999000999,8.18289825068234e-46,0.00173140997508326,1.44872766707514e-44
ADH1B,0.87621797416433,0.000999000999000999,1.42699113172186e-08,0.00173140997508326,3.22157472828719e-08
ADH1C,0.395725674720256,0.001998001998002,1.80496448456454e-05,0.00325051903999272,3.20848287378996e-05
ADHFE1,0.73774814660363,0.000999000999000999,1.18212687078663e-45,0.00173140997508326,2.07361733453784e-44
ADI1,-0.00894012859194948,0.715284715284715,0.707870469065367,0.740335863231791,0.738274170590972
ADIPOQ,0.299072710041856,0.043956043956044,0.0489437447690582,0.0564986822572797,0.0616758053023048
ADIPOR2,0.340943739328438,0.000999000999000999,2.19614112592482e-26,0.00173140997508326,1.49596581639084e-25
ADIRF,0.0135855989759124,0.784215784215784,0.810665405355594,0.802673700024693,0.831010149776098
ADISSP,0.179061039218851,0.000999000999000999,2.57815647831442e-09,0.00173140997508326,6.1545346780384e-09
ADM,0.50684555660476,0.000999000999000999,2.42604731049248e-22,0.00173140997508326,1.30634195339465e-21
ADM2,0.281381253437661,0.000999000999000999,1.83796725222411e-12,0.00173140997508326,5.4345479482128e-12
ADM5,0.231239465398611,0.000999000999000999,2.1772301224252e-06,0.00173140997508326,4.16613366407512e-06
ADNP,-0.274744593072387,0.000999000999000999,1.01244749084399e-19,0.00173140997508326,4.6559557510184e-19
ADNP2,0.0445927675624045,0.162837162837163,0.170277153297251,0.190679700150367,0.199759955099053
ADORA1,-0.0202576316605332,0.718281718281718,0.740759292064303,0.742765643036891,0.769138812831542
ADORA2A,0.588127318933822,0.000999000999000999,1.18143025139504e-34,0.00173140997508326,1.26280540048646e-33
ADORA2B,-0.0282040237872572,0.534465534465535,0.515613175159487,0.568833269838295,0.554548418685259
ADORA3,-0.407251817184815,0.000999000999000999,2.43808722167235e-29,0.00173140997508326,1.95405771228218e-28
ADPRH,-0.118736113134648,0.000999000999000999,1.23685265103347e-06,0.00173140997508326,2.41438535072023e-06
ADPRHL1,-0.0188233392677786,0.618381618381618,0.670488992749666,0.649561955311404,0.704102709583871
ADRA1B,0.975386213067656,0.000999000999000999,1.2571565959802e-71,0.00173140997508326,7.1890499941128e-70
ADRA2A,0.704779051622337,0.000999000999000999,1.2179142284977e-31,0.00173140997508326,1.10287292409566e-30
ADRA2B,-0.706433623031953,0.000999000999000999,3.05119777689761e-32,0.00173140997508326,2.87674747240325e-31
ADRA2C,0.917772588351456,0.000999000999000999,1.24006405705532e-40,0.00173140997508326,1.76620331513595e-39
