feature,logFC,p_emp,p_param,p_adj_emp,p_adj_param
CDC34,0.28530414068606,0.000999000999000999,1.86899650656209e-23,0.001593969646425,7.99989260686776e-23
CDC37,0.0574455262606763,0.017982017982018,0.00633345227394458,0.0236228278957431,0.00842079675158151
CDC40,-0.0595156783571103,0.041958041958042,0.0280824074717443,0.0521375625678103,0.0350478496567372
CDC42BPA,-0.354910806415646,0.000999000999000999,1.11399892913091e-21,0.001593969646425,4.35881141035586e-21
CDC42BPG,-0.0190182944351252,0.484515484515485,0.6340143140702,0.514331130165546,0.664396345063302
CDC42EP1,-0.373044259736666,0.000999000999000999,8.40303967970665e-29,0.001593969646425,4.60496237742238e-28
CDC42EP2,0.056282566328437,0.030969030969031,0.0267083003967509,0.0392587904226122,0.0334021685771066
CDC42EP3,-0.658417570053034,0.000999000999000999,1.83554794674626e-67,0.001593969646425,5.72020759317084e-66
CDC42EP4,-0.0588479019113395,0.142857142857143,0.168405204010708,0.164338879788488,0.192894373387128
CDC42EP5,0.167529692441351,0.001998001998002,0.000857493186452583,0.00301347077029525,0.00122055377392137
CDC45,0.587526684248086,0.000999000999000999,1.9784738445688e-53,0.001593969646425,3.29851390092323e-52
CDC6,0.229799391998171,0.000999000999000999,1.82827194244365e-08,0.001593969646425,3.55248831222018e-08
CDC7,0.104711682758854,0.01998001998002,0.00783943391597264,0.0260501012894994,0.0103282577694942
CDCA2,-0.386079364989332,0.000999000999000999,4.03803821020844e-16,0.001593969646425,1.19089847885905e-15
CDCA3,0.390047757565001,0.000999000999000999,1.59915386615752e-22,0.001593969646425,6.53197241687271e-22
CDCA4,-0.117223204279271,0.001998001998002,1.56605144165063e-05,0.00301347077029525,2.51982700311737e-05
CDCA5,0.150887702737976,0.000999000999000999,1.00728251537423e-05,0.001593969646425,1.64247079103722e-05
CDCA7,-0.10781224446826,0.050949050949051,0.0473043876745902,0.0625890758006762,0.0577889640925323
CDCA7L,0.371950656780393,0.000999000999000999,4.98532297060291e-21,0.001593969646425,1.88051249389134e-20
CDCA8,-0.102946131010239,0.016983016983017,0.00562539637777505,0.0224005034292198,0.0075187166498321
CDCP1,-0.451429111391434,0.000999000999000999,6.13534702520862e-29,0.001593969646425,3.38331552204971e-28
CDH1,0.786414264130727,0.000999000999000999,4.2565705337435e-35,0.001593969646425,3.13877480299319e-34
CDH11,-0.469749165040197,0.000999000999000999,1.32292052924554e-20,0.001593969646425,4.87152903642652e-20
CDH13,0.220565092322451,0.000999000999000999,1.04672542987748e-08,0.001593969646425,2.06083641616607e-08
CDH2,0.0116751055414714,0.814185814185814,0.86063078660954,0.827572267760679,0.873848926354165
CDH23,-0.823526604490592,0.000999000999000999,3.06857467538842e-57,0.001593969646425,6.0301183096937e-56
CDH24,0.215522203100735,0.000999000999000999,1.86844233246212e-10,0.001593969646425,4.05183446271697e-10
CDH3,-0.0495631453932699,0.304695304695305,0.377632654050629,0.334401708070262,0.411802504231221
CDH5,-0.0888921142043682,0.022977022977023,0.0135718905489939,0.0297002951840203,0.0174877999333983
CDH6,-0.0365376714638785,0.404595404595405,0.46981085586965,0.435680034117093,0.504623099040307
CDHR1,-0.445249524230998,0.000999000999000999,5.51686531139486e-11,0.001593969646425,1.23331486642735e-10
CDHR3,-0.00591140031085291,0.901098901098901,0.933069031399154,0.907526253246577,0.940304036665091
CDIN1,-0.0195861131607264,0.435564435564436,0.51861221563518,0.466480986005286,0.552629079494973
CDIP1,0.140133344676541,0.000999000999000999,8.32848591990052e-07,0.001593969646425,1.46138222561986e-06
CDK1,0.0786901486476745,0.042957042957043,0.0304701023157009,0.0532978629094923,0.0379036937333773
CDK10,0.439586443179053,0.000999000999000999,3.79930109707267e-43,0.001593969646425,4.02338950437223e-42
CDK11A,0.0592550477992315,0.054945054945055,0.0491060530315517,0.0671374565605335,0.0599067657089981
CDK12,0.131373920059631,0.004995004995005,0.000317097831390682,0.00709222496931994,0.000466389904528707
CDK14,-0.219183416882729,0.000999000999000999,5.59398591267649e-08,0.001593969646425,1.05331605010341e-07
CDK17,0.0203106750760931,0.43956043956044,0.459276713235379,0.470452250351184,0.494422794547537
CDK18,-0.111523883532224,0.00699300699300699,0.00638130079594419,0.0097309917239349,0.00847948613956241
CDK19,0.0930190697789044,0.01998001998002,0.0105608639681291,0.0260501012894994,0.0137567882919696
CDK2,0.0108281706243645,0.685314685314685,0.711122232637243,0.707778946717,0.736761026784324
CDK20,-0.118715096037596,0.000999000999000999,1.899065342461e-05,0.001593969646425,3.03099617647025e-05
CDK2AP1,0.133362450931452,0.000999000999000999,8.19839171083818e-07,0.001593969646425,1.43877560222274e-06
CDK2AP2,0.0597867094876126,0.030969030969031,0.0266983111181444,0.0392587904226122,0.0333933272373379
CDK3,0.386021939352375,0.000999000999000999,1.19996082850317e-26,0.001593969646425,5.97733100853254e-26
CDK5,0.169892106365182,0.000999000999000999,2.47511467296144e-12,0.001593969646425,5.98096059891402e-12
CDK5R1,-0.0397185906579813,0.263736263736264,0.288706777381281,0.292735990717357,0.321106623836401
CDK5RAP3,0.04045983180223,0.126873126873127,0.11680075683647,0.147239771897306,0.136506259548202
CDK6,-0.262417650426939,0.000999000999000999,3.41509775540899e-07,0.001593969646425,6.13355418162886e-07
CDK8,-0.0233224545405117,0.502497502497502,0.5741415103436,0.53188930458713,0.606713152896587
CDKL2,-0.0140300814734837,0.794205794205794,0.863649039438437,0.809421820382434,0.876757861180313
CDKL5,-0.925015216216641,0.000999000999000999,3.65093336995794e-33,0.001593969646425,2.46491882834764e-32
CDKN1A,-0.256071576010798,0.000999000999000999,7.61020780024492e-13,0.001593969646425,1.88843451098722e-12
CDKN1B,0.229235537724989,0.000999000999000999,3.44260609375034e-11,0.001593969646425,7.78739831768644e-11
CDKN1C,-0.0274327399898184,0.530469530469531,0.588254815228774,0.559529652308404,0.620480524003642
CDKN2A,-0.545656863815748,0.000999000999000999,1.83008344377045e-11,0.001593969646425,4.21140127694219e-11
CDKN2AIPNL,-0.00213776242488528,0.88011988011988,0.936217871799954,0.888510112890023,0.943144877986089
CDKN2B,-1.12280981181833,0.000999000999000999,2.43761951692415e-70,0.001593969646425,8.71220450470671e-69
CDKN2C,-0.29899846996489,0.000999000999000999,1.36892965620934e-14,0.001593969646425,3.72683848561443e-14
CDKN2D,-0.362085700835051,0.000999000999000999,1.44410325607398e-31,0.001593969646425,9.06985663905443e-31
CDKN3,0.204230781609673,0.000999000999000999,1.11422924995975e-08,0.001593969646425,2.18959448999822e-08
CDO1,0.3767307227959,0.000999000999000999,1.47558976434158e-06,0.001593969646425,2.54852312515474e-06
CDON,0.0225795295216433,0.577422577422578,0.611772686209929,0.604760258056961,0.642855954812841
CDR1,-0.347395532993004,0.000999000999000999,1.33074294521286e-06,0.001593969646425,2.30601622187871e-06
CDR2,-0.174953864220967,0.000999000999000999,1.07117201147796e-11,0.001593969646425,2.49307983216798e-11
CDR2L,-0.133928346036268,0.001998001998002,3.8930537928614e-06,0.00301347077029525,6.53815803655739e-06
CDRT4,-0.228094355638194,0.000999000999000999,2.23910173196602e-15,0.001593969646425,6.33719537453485e-15
CDS1,-0.0674458662382627,0.0729270729270729,0.131441695468582,0.0877226475669892,0.152526245035935
CDS2,-0.0320139082945943,0.160839160839161,0.17717397370774,0.183823072101277,0.202411221386017
CDSN,0.812852498253244,0.000999000999000999,9.06241400144115e-19,0.001593969646425,3.04664400160148e-18
CDT1,0.490108279935615,0.000999000999000999,8.1839622146198e-38,0.001593969646425,6.83211502544574e-37
CDV3,-0.104540833808473,0.000999000999000999,4.20204511229935e-06,0.001593969646425,7.0353959814621e-06
CDYL2,0.18296689705394,0.000999000999000999,0.00011182769007127,0.001593969646425,0.000169985817563146
CEACAM1,-0.694856195162302,0.000999000999000999,5.50233457027195e-26,0.001593969646425,2.67333052167376e-25
CEACAM19,0.218617239279812,0.002997002997003,0.000120640684408471,0.00440178801550318,0.000182944511744853
CEACAM21,-0.454736380326241,0.000999000999000999,5.38476390603753e-18,0.001593969646425,1.74512736733781e-17
CEACAM5,-1.83550474317176,0.000999000999000999,5.78256160261145e-72,0.001593969646425,2.2571725955313e-70
CEACAM6,-1.04200211917452,0.000999000999000999,9.38041368082068e-19,0.001593969646425,3.15262389854676e-18
CEACAM7,-0.21651826288168,0.004995004995005,0.000650970531419714,0.00709222496931994,0.000936143589569631
CEBPA,0.249888861003811,0.000999000999000999,4.39905647458014e-09,0.001593969646425,8.84840114311872e-09
CEBPA-DT,1.03816564554741,0.000999000999000999,4.47938307101284e-93,0.001593969646425,4.37869266522854e-91
CEBPB,-0.0578841188828392,0.0659340659340659,0.0574453766613465,0.0798061077455722,0.0696124997749332
CEBPD,-0.520201125031112,0.000999000999000999,1.93625184592788e-30,0.001593969646425,1.14681058321477e-29
CEBPG,0.160982188638242,0.000999000999000999,8.57145524523351e-10,0.001593969646425,1.79315408157556e-09
CECR2,-0.411010336527729,0.000999000999000999,6.08801425288315e-07,0.001593969646425,1.07667572305899e-06
CECR7,0.288378930741475,0.001998001998002,4.21820371868282e-06,0.00301347077029525,7.06141626618493e-06
CEL,-0.205063226221425,0.025974025974026,0.00658271637203042,0.0333406212194091,0.00873292276382229
CELF2,-0.761823723047198,0.000999000999000999,3.69601491264621e-61,0.001593969646425,8.88052994872579e-60
CELF4,-0.0083555185599975,0.834165834165834,0.904596965642213,0.845851107842419,0.914350463636765
CELF5,0.452471034388596,0.000999000999000999,1.18703386207832e-07,0.001593969646425,2.19216959156947e-07
CELF6,-0.0438623006066721,0.287712287712288,0.305295080298541,0.317010157472585,0.33824080532543
CELSR1,-0.972354826190544,0.000999000999000999,1.32044831173879e-97,0.001593969646425,1.58968077277438e-95
CELSR2,-0.157946737344736,0.016983016983017,0.00187681120514717,0.0224005034292198,0.00260056817946065
CELSR3,-0.549533231995674,0.000999000999000999,9.63349190311149e-22,0.001593969646425,3.79401676638726e-21
CEMIP,-0.578949340852387,0.000999000999000999,1.76293844163533e-16,0.001593969646425,5.29205431941819e-16
CEMIP2,-0.348351275420232,0.000999000999000999,8.52723380509911e-23,0.001593969646425,3.52715996487951e-22
CEMP1,0.21292555772669,0.000999000999000999,2.7587664476025e-11,0.001593969646425,6.2865136204881e-11
CENATAC,0.172336770183644,0.000999000999000999,2.28904827907655e-09,0.001593969646425,4.67747814325504e-09
CENPA,0.0823848629594912,0.058941058941059,0.0451910434425375,0.0717442412844712,0.0553609644229114
CENPB,0.0898419509037858,0.000999000999000999,9.30466623600494e-06,0.001593969646425,1.52046674869536e-05
CENPBD1P,0.234845639911269,0.000999000999000999,7.41397638830835e-16,0.001593969646425,2.14994036392197e-15
CENPE,0.142650862718647,0.001998001998002,0.00113251201225205,0.00301347077029525,0.00159612321431013
CENPF,-0.254355431152976,0.000999000999000999,2.14908962723033e-08,0.001593969646425,4.15749967297587e-08
CENPH,0.325533681423364,0.000999000999000999,2.10482786752988e-31,0.001593969646425,1.31330694604142e-30
CENPI,-0.527310611846243,0.000999000999000999,1.11065043689687e-23,0.001593969646425,4.80973458795513e-23
CENPJ,0.186152406232501,0.000999000999000999,6.59206474438118e-10,0.001593969646425,1.38743916969981e-09
CENPK,0.306785669759175,0.000999000999000999,1.04035488286249e-16,0.001593969646425,3.16787507862043e-16
CENPL,-0.35038289235424,0.000999000999000999,9.70188645529387e-30,0.001593969646425,5.53971419816256e-29
CENPM,0.257513627782323,0.000999000999000999,9.07413219755012e-15,0.001593969646425,2.48874939912184e-14
CENPN,0.126421231609835,0.000999000999000999,9.80620390948729e-06,0.001593969646425,1.6005930371458e-05
CENPO,-0.0664912181596873,0.034965034965035,0.0230606597646726,0.0439783465187622,0.0290659869658983
CENPP,-0.0448013691046163,0.121878121878122,0.129538683178908,0.141788229063176,0.150501210840834
CENPQ,-0.0418702906018567,0.182817182817183,0.211890918511893,0.207346303042455,0.239845252872181
CENPT,0.546186891893593,0.000999000999000999,1.23637349066542e-99,0.001593969646425,1.64423297822564e-97
CENPU,0.496027758761168,0.000999000999000999,4.84610779271492e-39,0.001593969646425,4.30652174244604e-38
CENPV,-0.3262632693969,0.000999000999000999,3.52743742969601e-07,0.001593969646425,6.33134053412324e-07
CENPW,-0.153341499881595,0.002997002997003,5.13676895577691e-05,0.00440178801550318,7.98548682169641e-05
CENPX,0.0775974724466044,0.018981018981019,0.00917058515810435,0.0248325227734974,0.0120169549098579
CEP112,-0.316452790447404,0.000999000999000999,1.52875959155091e-15,0.001593969646425,4.37110586214195e-15
CEP120,-0.139937877775767,0.000999000999000999,3.62513017370772e-08,0.001593969646425,6.90319910034885e-08
CEP126,-0.263527938604209,0.000999000999000999,9.23416794046757e-08,0.001593969646425,1.71418890983814e-07
CEP128,-0.0303531459327973,0.31968031968032,0.376994020461984,0.349506148186963,0.411223711208746
CEP131,0.261480818695748,0.000999000999000999,1.89981444483348e-15,0.001593969646425,5.39964657195837e-15
CEP135,0.0150598817712568,0.628371628371628,0.676264154369054,0.653513350339758,0.704411032196619
CEP15,-0.21489885134988,0.000999000999000999,4.87628893605649e-08,0.001593969646425,9.21667766677872e-08
CEP152,0.000349319519824309,0.963036963036963,0.954778453163456,0.963964094718514,0.959813761873116
CEP162,0.008023631233947,0.735264735264735,0.799317790904274,0.754528737301281,0.819084094128858
CEP170,-0.0741195935651673,0.0859140859140859,0.0710907830844576,0.102247596316275,0.0852627187643605
CEP170B,-0.212637741965247,0.000999000999000999,1.22285515436998e-15,0.001593969646425,3.50872915216493e-15
CEP19,0.0698538381008305,0.047952047952048,0.0342361035607992,0.0591424104850181,0.042417757168764
CEP192,-0.00276080900654119,0.898101898101898,0.952459937515866,0.904906299761379,0.957735564038066
CEP250,0.317953655141589,0.000999000999000999,2.51647385149122e-34,0.001593969646425,1.79880696496907e-33
CEP290,0.174534041801408,0.000999000999000999,2.1127452139516e-06,0.001593969646425,3.61349888021003e-06
CEP295,0.193449551941177,0.000999000999000999,5.4573671673286e-08,0.001593969646425,1.0280992965366e-07
CEP350,-0.288589326942735,0.000999000999000999,4.41530952001762e-19,0.001593969646425,1.50875097043446e-18
CEP43,0.144335861259827,0.000999000999000999,9.78825571817231e-08,0.001593969646425,1.81469088423953e-07
CEP55,-0.0169019846785829,0.649350649350649,0.680158624040389,0.673616632800306,0.707887358554002
CEP57,0.163795423303581,0.000999000999000999,1.04248872338964e-08,0.001593969646425,2.05461718583618e-08
CEP57L1,-0.00368321665258309,0.858141858141858,0.874961007797784,0.868545878899861,0.886588911684527
CEP70,0.101320374549315,0.00799200799200799,0.000964963774680192,0.0110325401816048,0.00136858763529481
CEP72,0.297745096607484,0.000999000999000999,7.19281975508878e-17,0.001593969646425,2.20547666324264e-16
CEP78,-0.117905262645359,0.000999000999000999,9.73957320568568e-05,0.001593969646425,0.000148859413007386
CEP83,0.176468556849082,0.000999000999000999,1.39820116453778e-08,0.001593969646425,2.73681785364001e-08
CEP85,-0.261462778743537,0.000999000999000999,1.76430293095806e-14,0.001593969646425,4.78046259686503e-14
CEP85L,-0.225063410416764,0.000999000999000999,8.2037347718381e-06,0.001593969646425,1.34498444073269e-05
CEP95,0.388639758463802,0.000999000999000999,1.61447696815828e-43,0.001593969646425,1.73902687808786e-42
CEP97,-0.486583948575536,0.000999000999000999,5.89884726165333e-30,0.001593969646425,3.42288767790609e-29
CERCAM,-0.209496711010821,0.000999000999000999,2.55240396874689e-09,0.001593969646425,5.19797795415923e-09
CERK,-0.152504309479688,0.000999000999000999,1.6505798901723e-07,0.001593969646425,3.01705005656076e-07
CERKL,-0.420045024578827,0.000999000999000999,1.45470719896452e-34,0.001593969646425,1.04682628660962e-33
CERS1,1.57320776167768,0.000999000999000999,4.23744409154054e-93,0.001593969646425,4.25119719955695e-91
CERS2,-0.369266364822913,0.000999000999000999,4.70144016740572e-38,0.001593969646425,3.98004227939447e-37
CERS4,0.0580868060343178,0.140859140859141,0.141409271037075,0.162187254002416,0.163396426838859
CERS6,-0.354820537398782,0.000999000999000999,1.01800087670086e-16,0.001593969646425,3.10063276346944e-16
CERT1,-0.330264038386039,0.000999000999000999,1.54121126393938e-39,0.001593969646425,1.40006618154684e-38
CES1,-0.701172392327853,0.000999000999000999,5.63119539647294e-16,0.001593969646425,1.64631855187784e-15
CES3,0.296262937677426,0.002997002997003,0.0002276800153522,0.00440178801550318,0.000338266606337116
CES4A,0.405276533898663,0.000999000999000999,3.25907346060587e-11,0.001593969646425,7.38830984518322e-11
CETP,0.327316011575348,0.000999000999000999,1.05788265624386e-10,0.001593969646425,2.32449643409434e-10
CFAP119,0.498226522827285,0.000999000999000999,5.2433266140399e-33,0.001593969646425,3.51305954802427e-32
CFAP126,-0.142257420985062,0.00999000999000999,0.0050788358529876,0.0136067338639686,0.00681048723773235
CFAP157,-0.0363700855142277,0.348651348651349,0.390176670283934,0.379150468244316,0.42471215171194
CFAP206,0.287131461854674,0.000999000999000999,3.41100915308695e-07,0.001593969646425,6.12717318734969e-07
CFAP20DC,-0.214723031439476,0.000999000999000999,7.80121670623184e-06,0.001593969646425,1.28082853099589e-05
CFAP210,0.119431742881573,0.012987012987013,0.0054561062344973,0.0174333882080361,0.00729756601613211
CFAP221,-0.134600483704738,0.0659340659340659,0.0750858203688149,0.0798061077455722,0.089790519401729
CFAP251,0.399292075577837,0.001998001998002,1.56030191004504e-08,0.00301347077029525,3.04681115676714e-08
CFAP300,-0.305979449254752,0.000999000999000999,2.10583709280007e-06,0.001593969646425,3.60222237965217e-06
CFAP410,0.0982549991285904,0.00699300699300699,0.00222482369262272,0.0097309917239349,0.00306643872891372
CFAP418,-0.339372080198428,0.000999000999000999,3.41264660008317e-18,0.001593969646425,1.11579300071902e-17
CFAP43,0.718770729495251,0.000999000999000999,9.27867282401481e-35,0.001593969646425,6.7463560768123e-34
CFAP44,0.382370357723866,0.000999000999000999,5.67598983996959e-21,0.001593969646425,2.13259841654837e-20
CFAP45,-0.237544370937288,0.000999000999000999,7.18493173213489e-08,0.001593969646425,1.34161737502738e-07
CFAP46,-0.501989563912737,0.000999000999000999,3.22899081308199e-14,0.001593969646425,8.65681386057636e-14
CFAP53,0.39527486230363,0.000999000999000999,5.90958848084906e-18,0.001593969646425,1.91149259925745e-17
CFAP57,-0.127699453945071,0.013986013986014,0.00711571635196641,0.0186845043754283,0.00941381699449853
CFAP61,-0.179008195372253,0.000999000999000999,3.44761527632804e-05,0.001593969646425,5.41998294369262e-05
CFAP68,0.693665525813224,0.000999000999000999,1.97085083433748e-92,0.001593969646425,1.84759188461621e-90
CFAP69,-0.00664983016392684,0.83016983016983,0.861306838898483,0.842097769193113,0.87445772893759
CFAP70,0.517763264671859,0.000999000999000999,1.26697715869627e-22,0.001593969646425,5.19928875637217e-22
CFAP90,0.198793600082063,0.004995004995005,0.000545103756288214,0.00709222496931994,0.000788559532085543
CFAP91,-0.0377038048308038,0.635364635364635,0.655651710805449,0.66012584798922,0.684561677604703
CFAP92,0.326238690467203,0.000999000999000999,2.55871847438192e-09,0.001593969646425,5.20990977238846e-09
CFAP97,0.0226872235453648,0.458541458541459,0.49389406160072,0.488937037230903,0.528159549558432
CFB,-0.898637509422694,0.000999000999000999,1.11817768105071e-32,0.001593969646425,7.37945651366243e-32
CFD,0.0381561729603641,0.491508491508492,0.553780185282022,0.521029068253093,0.586442961025045
CFDP1,0.467154262906124,0.000999000999000999,4.22825225134224e-88,0.001593969646425,3.1606876469674e-86
CFH,-0.280658642007438,0.000999000999000999,3.2179481337285e-11,0.001593969646425,7.29941943781295e-11
CFI,-0.409181414963228,0.000999000999000999,9.936996628988e-17,0.001593969646425,3.0282288954366e-16
CFL2,-0.551966026352678,0.000999000999000999,7.77748064635876e-107,0.001593969646425,1.61729174822555e-104
CFLAR,-0.254337393460516,0.000999000999000999,5.95937991056339e-17,0.001593969646425,1.83693702466121e-16
CFP,0.221771728302604,0.000999000999000999,6.51612873649565e-06,0.001593969646425,1.07508604095933e-05
CGA,1.8384896483567,0.000999000999000999,1.89693718779913e-71,0.001593969646425,7.20773110194639e-70
CGAS,-0.37067809699607,0.000999000999000999,4.82970250940303e-16,0.001593969646425,1.41980651366764e-15
CGN,-0.390796285367948,0.000999000999000999,9.90168413159876e-10,0.001593969646425,2.06276068147714e-09
CGNL1,0.205428318012488,0.002997002997003,5.2977737704725e-05,0.00440178801550318,8.22906948429906e-05
CGREF1,0.292885886464335,0.001998001998002,2.74213038486087e-06,0.00301347077029525,4.65445906970225e-06
CH25H,-0.319619251077905,0.000999000999000999,2.99465108878141e-11,0.001593969646425,6.81452934786967e-11
CHAC1,0.163982721470425,0.000999000999000999,3.25073504080999e-05,0.001593969646425,5.11679832944451e-05
CHAC2,-0.0770732811400055,0.048951048951049,0.0291911512111222,0.0602835304030523,0.0363641429475661
CHAD,0.397401366842535,0.000999000999000999,1.12824253776602e-06,0.001593969646425,1.96612980411854e-06
CHADL,0.21203604923426,0.00599400599400599,0.000714174326457995,0.00842801162447093,0.00102368865417973
CHAF1A,0.133466400655815,0.000999000999000999,4.22550142789495e-06,0.001593969646425,7.07259766293495e-06
CHAF1B,0.0148596300297426,0.566433566433567,0.60557853761002,0.594067005896442,0.636990870472344
CHAMP1,-0.0791553892531862,0.046953046953047,0.0308717111046603,0.0579727947751266,0.0383865796808001
CHCHD1,0.355287729400705,0.000999000999000999,2.08535581418996e-55,0.001593969646425,3.8160343115025e-54
CHCHD10,0.220125337016988,0.000999000999000999,2.49110454313634e-08,0.001593969646425,4.80127446239473e-08
CHCHD2,0.0918841102032353,0.000999000999000999,2.10295528817012e-05,0.001593969646425,3.34466689345038e-05
CHCHD5,0.268738622392847,0.000999000999000999,3.19224676196984e-25,0.001593969646425,1.49814223293595e-24
CHCHD6,0.130754540311952,0.000999000999000999,2.17335227478389e-07,0.001593969646425,3.94361890634671e-07
CHCHD7,-0.211923438634431,0.000999000999000999,3.19753489194965e-12,0.001593969646425,7.68766166895694e-12
CHD1,-0.0598549569496782,0.0719280719280719,0.0579392000371355,0.0866029433247035,0.070166309913672
CHD1L,0.288439068989278,0.000999000999000999,1.19446578799287e-28,0.001593969646425,6.5052881987021e-28
CHD3,-0.117392725870366,0.000999000999000999,1.17766124692073e-06,0.001593969646425,2.04850367772355e-06
CHD6,-0.0197376555212401,0.541458541458542,0.594514907669377,0.570174140379462,0.626217259073003
CHD7,-0.456475303559705,0.000999000999000999,6.68700628935121e-22,0.001593969646425,2.6564533147381e-21
CHD9,-0.239932775182228,0.000999000999000999,1.30622464543956e-12,0.001593969646425,3.20379396737984e-12
CHDH,-0.349270999442208,0.000999000999000999,3.27139414263651e-12,0.001593969646425,7.85532958415573e-12
CHEK1,0.178965013010258,0.000999000999000999,8.5968687459412e-08,0.001593969646425,1.59873801377771e-07
CHEK2,0.222559617378844,0.000999000999000999,4.83034637114695e-16,0.001593969646425,1.41980651366764e-15
CHGB,-1.06465508055844,0.000999000999000999,5.28174621696221e-46,0.001593969646425,6.36536685810293e-45
CHI3L1,-0.865516553461228,0.000999000999000999,2.89476078235451e-23,0.001593969646425,1.22574524501253e-22
CHI3L2,-0.588908532870458,0.000999000999000999,1.87108367924278e-13,0.001593969646425,4.80781488193656e-13
CHIC1,-0.583728496297161,0.000999000999000999,2.01352962849114e-49,0.001593969646425,2.84305411864854e-48
CHIT1,-0.64739259995952,0.000999000999000999,4.5630909968761e-11,0.001593969646425,1.02510453214048e-10
CHKA,0.568748105646763,0.000999000999000999,3.32818099154029e-75,0.001593969646425,1.4584063601627e-73
CHKB,0.327185772923254,0.000999000999000999,1.37592519594085e-32,0.001593969646425,9.03355709872303e-32
CHKB-CPT1B,0.22975666022328,0.000999000999000999,3.65381868934946e-09,0.001593969646425,7.37534845571651e-09
CHL1,-0.830266809272113,0.000999000999000999,8.6979497700223e-25,0.001593969646425,3.98232391992574e-24
CHM,-0.148069791127971,0.000999000999000999,1.62752234188688e-05,0.001593969646425,2.61358790005058e-05
CHML,-0.179432011747258,0.004995004995005,0.000211850132026521,0.00709222496931994,0.000315938187506496
CHMP1A,0.126347503386651,0.000999000999000999,9.14750115129066e-09,0.001593969646425,1.80972099407216e-08
CHMP2A,0.20115115934173,0.000999000999000999,1.04660938468524e-15,0.001593969646425,3.0105813713896e-15
CHMP4A,-0.103049622435003,0.000999000999000999,1.29627175647659e-05,0.001593969646425,2.09576761080334e-05
CHMP4C,-0.0373082839523899,0.232767232767233,0.420278262598063,0.260281466675679,0.455138953634508
CHMP6,0.0697145605215113,0.018981018981019,0.00715505486543625,0.0248325227734974,0.00946257660684486
CHN1,0.0594975930107928,0.0769230769230769,0.0699702203381292,0.0922480057428154,0.0840068664714659
CHN2,0.164150346149249,0.000999000999000999,6.15545420313669e-05,0.001593969646425,9.5186492321896e-05
CHODL,0.0809452328673643,0.172827172827173,0.197267466542051,0.196581240738376,0.224157775940531
CHORDC1,0.283812630526401,0.000999000999000999,6.9868804168053e-20,0.001593969646425,2.47549415511159e-19
CHPF,-0.174962422201184,0.000999000999000999,2.69192149413193e-08,0.001593969646425,5.17176316619971e-08
CHPT1,-0.274682703150935,0.000999000999000999,2.26187728704408e-10,0.001593969646425,4.88096047772134e-10
CHRAC1,-0.0559952323282484,0.03996003996004,0.02646871615272,0.0498334943869782,0.0331170229338868
CHRD,-0.430225484754829,0.000999000999000999,2.71117428792648e-15,0.001593969646425,7.63172540758434e-15
CHRDL1,-0.926634215913741,0.000999000999000999,1.73976249250209e-24,0.001593969646425,7.84917697307549e-24
CHRDL2,0.124983457908426,0.151848151848152,0.136060328151986,0.174138906315784,0.157613893758155
CHRM1,0.0568475460691684,0.460539460539461,0.511415173149122,0.490838673953016,0.54572264744416
CHRM3,1.02739203639832,0.000999000999000999,1.61692590386443e-40,0.001593969646425,1.54621919418875e-39
CHRNA1,-0.39302641824282,0.000999000999000999,3.28487731599521e-09,0.001593969646425,6.65176024487202e-09
CHRNA5,-0.458795304203792,0.000999000999000999,8.46943077340148e-16,0.001593969646425,2.45165476475304e-15
CHRNA6,-1.08401937611048,0.000999000999000999,3.48866258542053e-68,0.001593969646425,1.12711395450437e-66
CHRNB1,0.135204805433128,0.000999000999000999,1.54551121850491e-08,0.001593969646425,3.01896017182589e-08
CHRNB2,-0.973077705011492,0.000999000999000999,8.95611212584241e-38,0.001593969646425,7.46582029032505e-37
CHRNE,0.391397676247784,0.000999000999000999,3.15267094650938e-23,0.001593969646425,1.33150286614578e-22
CHST1,-0.446957506418211,0.000999000999000999,1.07548526956092e-13,0.001593969646425,2.79870876631815e-13
CHST10,0.0889402298034989,0.036963036963037,0.0287337471490885,0.0463435928246277,0.0358177510783787
CHST11,-0.386047713503925,0.000999000999000999,4.98337992613471e-27,0.001593969646425,2.51855573200189e-26
CHST12,0.223821927499887,0.000999000999000999,2.82745292374073e-17,0.001593969646425,8.84023485205653e-17
CHST15,-0.487486310431184,0.000999000999000999,3.7028394285853e-46,0.001593969646425,4.49091988809439e-45
CHST2,-0.159294996447803,0.001998001998002,0.000147351275575986,0.00301347077029525,0.000222124230758211
CHST3,-0.36782421618166,0.000999000999000999,1.68059775635085e-17,0.001593969646425,5.3347201052969e-17
CHST6,-0.419628256581956,0.000999000999000999,3.65549689121996e-11,0.001593969646425,8.25753860258398e-11
CHST8,-0.0999284934315252,0.323676323676324,0.329524255854105,0.353570784516343,0.362870105353687
CHST9,-1.62336353633798,0.000999000999000999,5.50623803257246e-61,0.001593969646425,1.31197592455273e-59
CHSY1,0.073066970549057,0.033966033966034,0.0172538950013683,0.0427877002389614,0.0220212919462838
CHSY3,-0.344047003239858,0.000999000999000999,3.55933803196285e-17,0.001593969646425,1.10921387115965e-16
CHTF18,0.405620416364529,0.000999000999000999,2.1672742288397e-21,0.001593969646425,8.32620603131999e-21
