feature,logFC,p_emp,p_param,p_adj_emp,p_adj_param
ABCA2,-0.172564256480178,0.000999000999000999,9.06890515844373e-08,0.00164042705320523,1.73766239398762e-07
ABCA3,0.00449322081010539,0.894105894105894,0.942469637046838,0.902549789134079,0.950196159988072
ABCA4,-0.366860618609557,0.001998001998002,1.04415966716575e-05,0.00308966317619644,1.75077761521399e-05
ABCA5,-0.149381354734017,0.002997002997003,0.00049064500711979,0.00449766740279796,0.000728294217576774
ABCA6,-0.511234765965532,0.000999000999000999,1.46280389724658e-13,0.00164042705320523,3.88981357191564e-13
ABCA7,0.00666189285177943,0.808191808191808,0.839438671822662,0.823455653477925,0.856409350024317
ABCA8,-1.11222285431687,0.000999000999000999,1.27522954017175e-25,0.00164042705320523,6.01683178669321e-25
ABCA9,-0.428380197935465,0.000999000999000999,1.14543801529785e-08,0.00164042705320523,2.31169482635637e-08
ABCB1,-0.393853208354909,0.000999000999000999,1.24077983620188e-09,0.00164042705320523,2.65347774619313e-09
ABCB10,-0.0869277969558091,0.001998001998002,0.0005059405317491,0.00308966317619644,0.00075002486864737
ABCB4,-0.23322369079025,0.000999000999000999,1.29048076963962e-09,0.00164042705320523,2.75718822386856e-09
ABCB6,0.226648220520508,0.000999000999000999,1.30370563069722e-15,0.00164042705320523,3.83894987082494e-15
ABCB8,-0.264985515639845,0.000999000999000999,8.2691885978096e-28,0.00164042705320523,4.26973860014214e-27
ABCB9,0.0519587590876904,0.111888111888112,0.118190818539847,0.131557966039307,0.13854139506408
ABCC1,0.240342554511979,0.000999000999000999,1.61906855488319e-15,0.00164042705320523,4.74924007750682e-15
ABCC11,-0.0614454500789563,0.512487512487513,0.492479789026906,0.542564072972293,0.527732722486717
ABCC12,0.794938780309388,0.000999000999000999,2.86352852266325e-28,0.00164042705320523,1.50714108208465e-27
ABCC13,0.123547281932739,0.115884115884116,0.124409980070822,0.136046667354407,0.145518198207199
ABCC2,1.34782737088359,0.000999000999000999,1.84634546756855e-87,0.00164042705320523,1.03513005453831e-85
ABCC3,-0.191263995738288,0.000999000999000999,0.000240462263901571,0.00164042705320523,0.000365228009593927
ABCC4,-0.0969773709483843,0.0689310689310689,0.056515518513507,0.0836372411802075,0.0688944772158367
ABCC5,-0.22245282962194,0.000999000999000999,1.64373753251651e-10,0.00164042705320523,3.70140306347536e-10
ABCC6,0.444220024363626,0.000999000999000999,1.24478180874136e-12,0.00164042705320523,3.1650888276067e-12
ABCC6P2,0.536848412594946,0.000999000999000999,1.37753829907981e-19,0.00164042705320523,4.91879660523751e-19
ABCC8,0.107665401982233,0.113886113886114,0.105047832630416,0.133769691333623,0.123999593538452
ABCC9,-0.544990831860647,0.000999000999000999,3.80759748470813e-25,0.00164042705320523,1.75807397790096e-24
ABCD1,-0.197541590137074,0.000999000999000999,3.87224831804337e-09,0.00164042705320523,8.03609218172057e-09
ABCD2,-0.78271448205551,0.000999000999000999,8.51142637834546e-32,0.00164042705320523,5.21678368108987e-31
ABCD3,0.0636409982715902,0.051948051948052,0.0412028953467353,0.0642441468566036,0.0510328691878505
ABCG1,0.301701467373532,0.000999000999000999,1.55303449099994e-21,0.00164042705320523,6.0333068864016e-21
ABCG2,-0.421424930518708,0.000999000999000999,2.451355108092e-17,0.00164042705320523,7.83351449322385e-17
ABHD1,0.382518116476499,0.000999000999000999,1.87822627967546e-14,0.00164042705320523,5.21263624378748e-14
ABHD11,0.794546720475164,0.000999000999000999,3.15593148330652e-110,0.00164042705320523,4.14878027293984e-108
ABHD12,0.267423042824376,0.000999000999000999,5.22637267517662e-33,0.00164042705320523,3.3599788806068e-32
ABHD12B,-1.48100724825929,0.000999000999000999,1.13875462198127e-81,0.00164042705320523,5.107426122196e-80
ABHD14A,-0.20520996694148,0.000999000999000999,2.06902015552518e-13,0.00164042705320523,5.45364911701808e-13
ABHD14B,-0.277979349265937,0.000999000999000999,4.09887819946504e-35,0.00164042705320523,2.91354070648115e-34
ABHD15,0.189144408282762,0.000999000999000999,1.74645560212672e-11,0.00164042705320523,4.16911140086064e-11
ABHD16B,0.273657339754674,0.000999000999000999,1.33141460946114e-14,0.00164042705320523,3.72672268438743e-14
ABHD17A,-0.0297650371646325,0.263736263736264,0.283727341723986,0.294249502326763,0.317234295365844
ABHD17B,0.282447656076702,0.000999000999000999,5.45264658877957e-23,0.00164042705320523,2.26853106714703e-22
ABHD17C,0.441012432280093,0.000999000999000999,6.77312028351817e-37,0.00164042705320523,5.27325913428164e-36
ABHD18,-0.00408129219128739,0.873126873126873,0.887133152923954,0.88332172029651,0.900039197196067
ABHD2,-0.181878121078412,0.000999000999000999,1.38311934731518e-05,0.00164042705320523,2.29723148057562e-05
ABHD3,0.0913850626557799,0.00999000999000999,0.00157905678152172,0.0138190305098868,0.00225042646856871
ABHD4,-0.16862445482342,0.001998001998002,2.96837276912494e-09,0.00308966317619644,6.20644960886324e-09
ABHD6,-0.107823122145351,0.004995004995005,0.000534428358329947,0.00725801958173957,0.000790718904814955
ABHD8,-0.14011300682229,0.000999000999000999,1.17020946370449e-05,0.00164042705320523,1.95439334643521e-05
ABI2,0.0310582654233142,0.246753246753247,0.28795083759722,0.276678125795773,0.321642126145073
ABI3,-0.225428617735613,0.000999000999000999,3.30003746423174e-09,0.00164042705320523,6.87979009814407e-09
ABI3BP,-0.403514003453413,0.000999000999000999,6.82386186583991e-07,0.00164042705320523,1.24057396534114e-06
ABLIM1,0.0485881706748348,0.157842157842158,0.164119065540315,0.181943233142588,0.189426758763203
ABLIM2,-0.153828884157545,0.003996003996004,0.00125274463624291,0.00589935429228059,0.00179972872813845
ABLIM3,-0.116111469684318,0.025974025974026,0.0205205969286575,0.0337228896656755,0.0263405238016898
ABO,0.0832293209965351,0.296703296703297,0.326031648927688,0.3285945196471,0.361495295083468
ABR,0.0991124775289425,0.010989010989011,0.00133376880516171,0.0150932290958711,0.00191324643479675
ABRACL,0.582290795452358,0.000999000999000999,2.70321876211985e-68,0.00164042705320523,7.48588692066942e-67
ABRAXAS1,0.267580050862733,0.000999000999000999,4.89475204474867e-22,0.00164042705320523,1.95192744545992e-21
ABTB1,-0.347148973909855,0.000999000999000999,6.84231689450518e-29,0.00164042705320523,3.68782178710913e-28
ABTB2,0.123247237314363,0.014985014985015,0.00925864881856717,0.0201722712315933,0.0123100635361489
ABTB3,-0.172252194818846,0.002997002997003,0.000496350187223943,0.00449766740279796,0.000736571570167411
ACAA1,0.133055656575029,0.000999000999000999,6.19261869696636e-10,0.00164042705320523,1.34904723880389e-09
ACAA2,0.464968925477737,0.000999000999000999,2.33141145089596e-71,0.00164042705320523,7.09158318188751e-70
ACACA,0.102652654870631,0.002997002997003,0.00123110993942797,0.00449766740279796,0.001769536807495
ACACB,-0.516208732372723,0.000999000999000999,1.30823872632032e-25,0.00164042705320523,6.16494697689555e-25
ACAD11,0.130813362887932,0.000999000999000999,2.25423331894954e-06,0.00164042705320523,3.95606359810125e-06
ACAD8,0.026115845261514,0.22977022977023,0.225179135675654,0.258853636513211,0.255468085975841
ACADM,0.163294500259128,0.000999000999000999,3.97391331109182e-08,0.00164042705320523,7.77448623656469e-08
ACADS,-0.253988999488049,0.000999000999000999,2.144977799024e-14,0.00164042705320523,5.94285636808079e-14
ACADSB,-0.200735648164383,0.000999000999000999,4.95932685470067e-07,0.00164042705320523,9.09554541969397e-07
ACADVL,0.0618533077301837,0.00999000999000999,0.0066211629096642,0.0138190305098868,0.00892051362914706
ACAN,-1.11797438088337,0.000999000999000999,8.92142120285334e-39,0.00164042705320523,7.5636986135681e-38
ACAP1,0.17632274544143,0.00999000999000999,0.00730379299776441,0.0138190305098868,0.00980785259075162
ACAP2,-0.270246837344507,0.000999000999000999,3.56261508658376e-24,0.00164042705320523,1.56593500173937e-23
ACAP3,-0.196058029292323,0.000999000999000999,5.9919360988098e-10,0.00164042705320523,1.30707177497783e-09
ACAT1,0.299623682914122,0.000999000999000999,6.8726320289823e-27,0.00164042705320523,3.42792379046972e-26
ACAT2,0.194787686975893,0.000999000999000999,6.84792307355503e-11,0.00164042705320523,1.57489837507036e-10
ACBD3,-0.392701094426996,0.000999000999000999,1.6082772359874e-58,0.00164042705320523,3.04534217681919e-57
ACBD4,-0.0639097988217907,0.0639360639360639,0.0670956147001938,0.0779487009100057,0.081134758440063
ACBD5,-0.129949549562003,0.000999000999000999,2.27644028423526e-06,0.00164042705320523,3.99381002159819e-06
ACBD7,0.310999001163726,0.000999000999000999,2.72213807662565e-09,0.00164042705320523,5.71144619012429e-09
ACCS,0.5043704467503,0.000999000999000999,1.36940338175641e-48,0.00164042705320523,1.77975755422137e-47
ACD,0.534452689015906,0.000999000999000999,6.33609578058298e-91,0.00164042705320523,4.1173822410527e-89
ACE,-0.650757194582615,0.000999000999000999,1.61083074506304e-67,0.00164042705320523,4.31453658812318e-66
ACE2,1.50507256137529,0.000999000999000999,4.75738440372093e-75,0.00164042705320523,1.66902470629927e-73
ACER2,-0.637113875674012,0.000999000999000999,6.13368276811443e-33,0.00164042705320523,3.93664028164561e-32
ACER3,0.284463685161742,0.000999000999000999,2.22055302058549e-16,0.00164042705320523,6.81784292521779e-16
ACHE,0.607663995469562,0.000999000999000999,4.15084585921265e-28,0.00164042705320523,2.17268760145607e-27
ACKR1,-0.979103088899101,0.000999000999000999,1.21127660234566e-17,0.00164042705320523,3.92891959756873e-17
ACKR2,-0.78914518312735,0.000999000999000999,1.05841472535639e-20,0.00164042705320523,3.96498172744875e-20
ACKR3,-0.173738428623077,0.001998001998002,9.78614016667244e-06,0.00308966317619644,1.64449140590997e-05
ACKR4,-0.0772914379735241,0.105894105894106,0.108308222748008,0.124959852363897,0.127637418193609
ACLY,-0.273740315459536,0.000999000999000999,2.48120785255912e-26,0.00164042705320523,1.21219881288845e-25
ACO1,-0.228422831656173,0.000999000999000999,7.32525204349254e-17,0.00164042705320523,2.30225082773905e-16
ACOT1,0.282226988558252,0.000999000999000999,1.361515408677e-25,0.00164042705320523,6.40545114316695e-25
ACOT11,0.0366312996789808,0.380619380619381,0.448578199224167,0.413521787417484,0.485280823356678
ACOT2,0.133810404762016,0.000999000999000999,4.76497368620433e-08,0.00164042705320523,9.27766497261132e-08
ACOT4,0.202459137452718,0.000999000999000999,1.98801589311357e-10,0.00164042705320523,4.45124075362958e-10
ACOT7,-0.0291788991927904,0.320679320679321,0.353049478425592,0.352858321205445,0.389038142860921
ACOT9,-0.0540131098055836,0.0689310689310689,0.0645364929970341,0.0836372411802075,0.0782221142864645
ACOX2,-0.152816876883611,0.016983016983017,0.00507140325855823,0.0226618557035078,0.0069098926695414
ACOX3,-0.0493423527680132,0.0829170829170829,0.0785108862981018,0.099394474093143,0.0942015323742541
ACP3,-0.36166965445059,0.000999000999000999,2.6218300566402e-11,0.00164042705320523,6.19158999747966e-11
ACP5,-0.504321307367089,0.000999000999000999,9.24991880818055e-33,0.00164042705320523,5.90024101556949e-32
ACP6,0.00555016914153406,0.816183816183816,0.836239681614702,0.83071053712684,0.853477890293356
ACSF2,-0.0795346807897692,0.030969030969031,0.031017912355288,0.0397478181116381,0.0390094417866097
ACSF3,-0.0666065439110399,0.01998001998002,0.0120514504411308,0.0263626544198764,0.0158573905539822
ACSL1,-0.336763808234265,0.000999000999000999,9.69457110950734e-17,0.00164042705320523,3.02693993391852e-16
ACSL3,0.532101745899737,0.000999000999000999,1.06121571029138e-59,0.00164042705320523,2.12559090693565e-58
ACSL4,-0.127617938997378,0.002997002997003,0.000486400468140783,0.00449766740279796,0.000722275013519363
ACSL5,0.0392787790715037,0.378621378621379,0.428315931171075,0.411585657950072,0.465651074601101
ACSL6,-0.393053730441426,0.000999000999000999,1.45591292768951e-06,0.00164042705320523,2.58922036292722e-06
ACSM1,1.6046743228516,0.000999000999000999,1.69180486907827e-161,0.00164042705320523,1.48839786828062e-158
ACSM3,0.440251230138717,0.000999000999000999,2.46040257388299e-12,0.00164042705320523,6.15208225568424e-12
ACSM5,-0.840790238010735,0.000999000999000999,7.48342446827951e-46,0.00164042705320523,8.75132164046142e-45
ACSS1,0.704830938283561,0.000999000999000999,6.17692182061651e-51,0.00164042705320523,8.8528138925302e-50
ACSS2,0.00616988744691938,0.751248751248751,0.820558170813005,0.769964330856884,0.838370895085612
ACSS3,0.384480177930458,0.001998001998002,9.08224963618298e-07,0.00308966317619644,1.64097455116943e-06
ACTA1,-0.451508797342305,0.000999000999000999,3.02224760945579e-06,0.00164042705320523,5.26350630567168e-06
ACTA2,-0.2125783428963,0.000999000999000999,9.31993331638516e-05,0.00164042705320523,0.00014609659723067
ACTG2,-0.263482659361879,0.020979020979021,0.0145020174497187,0.0275916585714194,0.0189143087663852
ACTL10,-0.123303395064749,0.00899100899100899,0.00198534314616735,0.0125494471357298,0.00280464050922876
ACTL6A,0.00623996756575718,0.761238761238761,0.769810760726225,0.779504674750444,0.791684710945583
ACTL8,0.572860473058689,0.000999000999000999,5.64644206746339e-06,0.00164042705320523,9.67466036338259e-06
ACTMAP,0.294737825171635,0.000999000999000999,7.29106099574606e-32,0.00164042705320523,4.49530267430446e-31
ACTN1,-0.118186425049027,0.011988011988012,0.000335961698664774,0.0163846669582807,0.000504813826005773
ACTN2,0.0814403900281949,0.407592407592408,0.431660779239057,0.440233673211291,0.468886345536812
ACTR3B,0.592479713370907,0.000999000999000999,4.65039479219924e-53,0.00164042705320523,7.20685165831743e-52
ACTR3C,0.484357889892712,0.000999000999000999,8.01062872727663e-37,0.00164042705320523,6.20715181259233e-36
ACVR1,-0.221884430952135,0.000999000999000999,3.14442100544264e-18,0.00164042705320523,1.05524480748966e-17
ACVR1B,-0.177776771799191,0.000999000999000999,1.07496691754248e-11,0.00164042705320523,2.58992977373781e-11
ACVR1C,-0.6258547793255,0.000999000999000999,1.36261650530292e-22,0.00164042705320523,5.56779027193624e-22
ACVR2A,-0.0881635082996475,0.002997002997003,0.000267433378290788,0.00449766740279796,0.000404902773035709
ACVR2B,-0.0661013739840657,0.047952047952048,0.0400934313968393,0.0596246545365919,0.0497179415467474
ACVR2B-AS1,0.242823533996231,0.000999000999000999,2.74009893400937e-09,0.00164042705320523,5.74596837335261e-09
ACVRL1,-0.101868091153847,0.001998001998002,0.000396668136326571,0.00308966317619644,0.000592721906867911
ACY1,0.131375765476906,0.000999000999000999,1.43894636897955e-07,0.00164042705320523,2.72832056067956e-07
ACY3,0.613586404296451,0.000999000999000999,5.44831704779876e-19,0.00164042705320523,1.88939969908049e-18
ACYP1,-0.0399112309201435,0.197802197802198,0.237436168493487,0.22487711096061,0.268707446968139
ACYP2,0.356830455994258,0.000999000999000999,5.56263228482734e-43,0.00164042705320523,5.68541782319663e-42
ADA,-0.0975450595213934,0.00599400599400599,0.00182344298992589,0.00859496571632981,0.00258166841740312
ADA2,-0.16919129310226,0.004995004995005,0.000506817006518712,0.00725801958173957,0.000751129467870223
ADAL,0.216609473034915,0.000999000999000999,3.22805382619271e-14,0.00164042705320523,8.86629481512152e-14
ADAM10,-0.227641621820733,0.000999000999000999,6.91051099130156e-09,0.00164042705320523,1.4146324361467e-08
ADAM12,-0.0709075596400837,0.210789210789211,0.220193804020695,0.238621815678136,0.250109895380345
ADAM15,-0.536124367887524,0.000999000999000999,1.26744174494192e-81,0.00164042705320523,5.66239501441436e-80
ADAM17,-0.00515624829073325,0.812187812187812,0.871521750851494,0.827011396722935,0.886008379065648
ADAM19,0.197524970388369,0.000999000999000999,6.05050883289341e-06,0.00164042705320523,1.03452936943941e-05
ADAM22,-0.257525569377464,0.001998001998002,0.000893372033861849,0.00308966317619644,0.00129993587166386
ADAM23,-0.154480095146337,0.033966033966034,0.0265383355411077,0.0433559743827601,0.0336794211699566
ADAM28,-0.24434433429466,0.000999000999000999,1.9790579110509e-06,0.00164042705320523,3.49082130300573e-06
ADAM32,1.19522300312804,0.000999000999000999,3.19541025039274e-69,0.00164042705320523,9.18238870194515e-68
ADAM33,-0.382992534757599,0.000999000999000999,1.15886170422883e-07,0.00164042705320523,2.20677677510243e-07
ADAM6,-0.366126567686003,0.001998001998002,0.000191584487965588,0.00308966317619644,0.000293326879365786
ADAM8,0.0574751412538319,0.187812187812188,0.195261341746883,0.214243765410731,0.223253420529752
ADAM9,-0.00500856029977648,0.855144855144855,0.878406466710404,0.866970278192688,0.892135224204502
ADAMDEC1,1.01917837203368,0.000999000999000999,1.00327449240886e-38,0.00164042705320523,8.480746762513e-38
ADAMTS1,-0.181800886481913,0.000999000999000999,7.40474084070058e-05,0.00164042705320523,0.000116859419063188
ADAMTS10,-0.32261667287378,0.000999000999000999,1.95325847681174e-09,0.00164042705320523,4.13616315484092e-09
ADAMTS12,-0.528264169176788,0.000999000999000999,2.08791814970447e-12,0.00164042705320523,5.25170879220806e-12
ADAMTS13,-0.126896125262085,0.013986013986014,0.00408872528172842,0.0189411535770328,0.00561377563590972
ADAMTS14,-0.136074204662731,0.00599400599400599,0.00283145154763942,0.00859496571632981,0.00394197338409642
ADAMTS15,-1.26791257725766,0.000999000999000999,4.27812243407658e-56,0.00164042705320523,7.29193536192755e-55
ADAMTS16,-0.739847812862866,0.000999000999000999,1.20856320705677e-12,0.00164042705320523,3.07710093479704e-12
ADAMTS17,0.324601826970428,0.000999000999000999,3.20871443059636e-07,0.00164042705320523,5.95554478135843e-07
ADAMTS18,0.103957871413885,0.205794205794206,0.235246278335914,0.233406220911179,0.266308194133213
ADAMTS19,0.828785249156464,0.000999000999000999,7.17780734810109e-25,0.00164042705320523,3.26931830506699e-24
ADAMTS2,-0.643848504246146,0.000999000999000999,2.90920429832998e-26,0.00164042705320523,1.41706003236797e-25
ADAMTS3,0.0901616988730429,0.112887112887113,0.116753126035097,0.132678030016433,0.136996563297774
ADAMTS4,-0.13357662612577,0.00599400599400599,0.00213157074539844,0.00859496571632981,0.00300453224243553
ADAMTS5,-0.611563145771611,0.000999000999000999,1.42488555460428e-31,0.00164042705320523,8.64531357454064e-31
ADAMTS6,-0.466156850800826,0.000999000999000999,8.98547010991153e-26,0.00164042705320523,4.26418347083229e-25
ADAMTS7,-0.188174508138063,0.002997002997003,6.67240571923259e-05,0.00449766740279796,0.000105651812558304
ADAMTS8,-0.373380554481814,0.000999000999000999,5.53953699799372e-08,0.00164042705320523,1.07491830074744e-07
ADAMTS9,-0.161877896251815,0.002997002997003,0.000804036172567493,0.00449766740279796,0.00117412687763718
ADAMTSL1,-0.628579418057411,0.000999000999000999,7.0729836015154e-39,0.00164042705320523,6.00547241652054e-38
ADAMTSL2,-0.49505708135429,0.000999000999000999,1.2100680558982e-25,0.00164042705320523,5.71882163442469e-25
ADAMTSL3,0.713215994050904,0.000999000999000999,6.27995276991685e-26,0.00164042705320523,2.99890688223545e-25
ADAMTSL4,-0.507752947012539,0.000999000999000999,1.07748773132556e-24,0.00164042705320523,4.87662334118338e-24
ADAMTSL5,-0.22764179647034,0.001998001998002,1.90692678463332e-05,0.00308966317619644,3.13355195917403e-05
ADAP1,0.197732630447628,0.000999000999000999,7.19829794683381e-05,0.00164042705320523,0.000113758371725768
ADAP2,-0.218959086813778,0.000999000999000999,1.3802301076998e-10,0.00164042705320523,3.11970192524952e-10
ADAR,-0.0519228752044505,0.042957042957043,0.039565223683448,0.0538233676927805,0.0491055304685399
ADARB1,0.00143833942629179,0.921078921078921,0.963747719222362,0.925936505263217,0.968915494439711
ADAT1,0.266112253427628,0.000999000999000999,3.36080315199866e-11,0.00164042705320523,7.89595432403629e-11
ADAT2,0.355130133678062,0.000999000999000999,2.66840414394775e-36,0.00164042705320523,2.00121561930035e-35
ADAT3,0.0318819176881804,0.444555444555445,0.471941098747181,0.476243969593539,0.508199825475144
ADCK5,0.101330002937833,0.011988011988012,0.00450002929647103,0.0163846669582807,0.00616074156855867
ADCY1,-0.714898944324258,0.000999000999000999,8.29270476533872e-30,0.00164042705320523,4.63556521999897e-29
ADCY10P1,0.485539840975461,0.000999000999000999,1.49308561868841e-22,0.00164042705320523,6.09219415659628e-22
ADCY2,-0.741214684027572,0.000999000999000999,5.35529114278765e-14,0.00164042705320523,1.45379693330317e-13
ADCY3,-0.101351094975166,0.00599400599400599,0.000968713344344201,0.00859496571632981,0.00140598661411988
ADCY4,-0.251217947378342,0.000999000999000999,3.80309094946227e-09,0.00164042705320523,7.8951301380886e-09
ADCY5,-1.81264561667739,0.000999000999000999,3.15740277913907e-109,0.00164042705320523,3.96826544890259e-107
ADCY6,-0.283066666095563,0.000999000999000999,1.86252972325319e-23,0.00164042705320523,7.90417530421031e-23
ADCY7,0.0683835512944881,0.0599400599400599,0.0480839226054419,0.0733819808964318,0.0591011093861837
ADCY9,-0.695329573335351,0.000999000999000999,6.94821345547147e-115,0.00164042705320523,1.08858516835928e-112
ADCYAP1,-1.36360910521735,0.000999000999000999,5.49341677666441e-46,0.00164042705320523,6.44391873586778e-45
ADD2,0.210957440714646,0.004995004995005,0.00390150731420256,0.00725801958173957,0.00536703622233999
ADD3,0.0833762786174441,0.041958041958042,0.0303641262394922,0.0526755352221873,0.0382460916080476
ADGRA2,-0.546639170820892,0.000999000999000999,2.20536750447923e-49,0.00164042705320523,2.97438539489728e-48
ADGRA3,0.389229021460165,0.000999000999000999,6.0673254820956e-30,0.00164042705320523,3.40657837696256e-29
ADGRB1,0.247192480273644,0.00599400599400599,0.00196719889298157,0.00859496571632981,0.00278038232069083
ADGRB2,-0.35992119549314,0.000999000999000999,1.13030718458448e-09,0.00164042705320523,2.42273126935457e-09
ADGRD1,0.01916418436829,0.738261738261738,0.737522054087345,0.758284643062371,0.762868746730303
ADGRE1,-0.0144871962252858,0.754245754245754,0.812494296004035,0.77275899769853,0.830651404612332
ADGRE2,-0.139862764553916,0.00599400599400599,0.000352362784112284,0.00859496571632981,0.000528867869014723
ADGRE5,-0.0515657129031375,0.127872127872128,0.135085197117239,0.149019108057217,0.157280810285031
ADGRF1,0.580169643048467,0.000999000999000999,2.28923226407029e-09,0.00164042705320523,4.82616578878746e-09
ADGRF5,-0.478700473745835,0.000999000999000999,4.08201353274227e-36,0.00164042705320523,3.03747487143613e-35
ADGRG1,0.534535280360315,0.000999000999000999,3.75789703667811e-42,0.00164042705320523,3.68286790132713e-41
ADGRG2,-1.00062796238789,0.000999000999000999,3.19114973075696e-27,0.00164042705320523,1.61420519551824e-26
ADGRG5,-0.288726231125505,0.000999000999000999,2.75212278873149e-05,0.00164042705320523,4.46912229656709e-05
ADGRG6,0.695079032105505,0.000999000999000999,9.02523392947725e-35,0.00164042705320523,6.3248529688377e-34
ADGRL1,-0.271058886976283,0.000999000999000999,1.18526266213754e-09,0.00164042705320523,2.53807321978413e-09
ADGRL2,-0.344255423595169,0.000999000999000999,2.73533272284745e-12,0.00164042705320523,6.8260965200101e-12
ADGRL3,0.274906467496942,0.002997002997003,0.000263570466563973,0.00449766740279796,0.00039937141310177
ADGRL4,-0.419402895701976,0.000999000999000999,4.01625424692595e-31,0.00164042705320523,2.38617661413465e-30
ADGRV1,-0.365101748836929,0.001998001998002,5.16418473049109e-05,0.00308966317619644,8.24093494664805e-05
ADH1B,-1.00454837388215,0.000999000999000999,1.13818635039593e-10,0.00164042705320523,2.58333742597306e-10
ADH1C,-0.376256303119973,0.001998001998002,3.43072249180064e-05,0.00308966317619644,5.54510643565912e-05
ADHFE1,0.724198519696048,0.000999000999000999,1.77234545362182e-43,0.00164042705320523,1.85625594808358e-42
ADI1,0.333091654263407,0.000999000999000999,1.03358196603696e-36,0.00164042705320523,7.94961462378261e-36
ADIPOQ,-1.55008596276887,0.000999000999000999,3.77216555103415e-25,0.00164042705320523,1.74241750432866e-24
ADIPOR2,0.703852528966552,0.000999000999000999,6.56704079099442e-120,0.00164042705320523,1.36488357711059e-117
ADIRF,-0.271328481733845,0.000999000999000999,1.32973783709369e-05,0.00164042705320523,2.21210351168589e-05
ADISSP,0.300787729460584,0.000999000999000999,5.5844382904883e-24,0.00164042705320523,2.43404042409736e-23
ADM,0.575633422607381,0.000999000999000999,1.2673944865001e-24,0.00164042705320523,5.71802396138131e-24
ADM2,0.635793868715957,0.000999000999000999,6.48367817043498e-71,0.00164042705320523,1.93613125940639e-69
ADM5,-0.257168348032287,0.000999000999000999,9.33942316968479e-08,0.00164042705320523,1.7876984567646e-07
ADNP,-0.256104085736784,0.000999000999000999,4.65363813832524e-21,0.00164042705320523,1.77234962997089e-20
ADNP2,0.0659640288620462,0.045954045954046,0.031674818469776,0.0572960235011908,0.0397830989280505
ADORA1,0.145370331056268,0.032967032967033,0.0200030024326677,0.0421749391548049,0.0257136494124335
ADORA2A,0.68478040666729,0.000999000999000999,1.39249013498732e-45,0.00164042705320523,1.60705445750252e-44
ADORA2B,0.149516892450369,0.010989010989011,0.00206240305269728,0.0150932290958711,0.00290990670043164
ADORA3,-0.422160454626197,0.000999000999000999,1.42617033227176e-26,0.00164042705320523,7.02762175363729e-26
ADPRH,-0.129824249984698,0.000999000999000999,1.25498281777509e-07,0.00164042705320523,2.38505126070017e-07
ADPRHL1,-0.000640641281053345,0.956043956043956,0.999230784846151,0.957886528714387,0.999492958394738
ADRA1B,0.600406992778016,0.000999000999000999,3.24563742494685e-24,0.00164042705320523,1.42856926667753e-23
ADRA2A,-0.10711299044528,0.0989010989010989,0.0975207693632885,0.117325160059316,0.115639713759246
